tmin	tier	text	tmax
0	Parlator	(.)	0.356799
0.356799	Parlator	n	0.394082
0.394082	Parlator	a	0.433996
0.488723	Parlator	#p^l	0.536043
0.536043	Parlator	"l	0.558519
0.580311	Parlator	a	0.700949
0.700949	Parlator	d^s	0.799892
0.799892	Parlator	u	0.873024
0.873024	Parlator	()	0.933250
0.933250	Parlator	#d^h	1.035061
1.035061	Parlator	"1	1.106759
1.106759	Parlator	S#	1.225777
1.225777	Parlator	s	1.298909
1.298909	Parlator	x	1.346230
1.346230	Parlator	O	1.400720
1.400720	Parlator	b^h	1.445173
1.445173	Parlator	t^s	1.546984
1.585835	Parlator	"a	1.643059
1.643059	Parlator	m	1.684644
1.684644	Parlator	i#	1.744870
1.744870	Parlator	a	1.795968
1.822429	Parlator	#g^h\	1.891134
1.891134	Parlator	o	1.936896
1.936896	Parlator	d^h\	2.002858
2.002858	Parlator	"O	2.055915
2.055915	Parlator	m	2.107537
2.107537	Parlator	^1	2.196443
2.196443	Parlator	#t^h	2.245197
2.245197	Parlator	"O	2.303989
2.303989	Parlator	#i	2.336970
2.336970	Parlator	(n)	2.372819
2.372819	Parlator	^O	2.417272
2.417272	Parlator	#b^h\	2.467461
2.467461	Parlator	h\	2.509045
2.509045	Parlator	^O	2.550630
2.550630	Parlator	#z\s\	2.669649
2.669649	Parlator	(l)	2.719837
2.719837	Parlator	"o	2.772894
2.772894	Parlator	u_^	2.857497
2.857497	Parlator	s	2.939233
2.939233	Parlator	k^h	3.041044
3.041044	Parlator	#n\	3.121345
3.121345	Parlator	"e	3.362250
3.362250	Parlator	#s	3.469868
3.469868	Parlator	a	3.522924
3.522924	Parlator	m	3.561641
3.561641	Parlator	#(Z)	3.610396
3.610396	Parlator	"O	3.682094
3.682094	Parlator	()	3.733716
3.733716	Parlator	#n\	3.881414
3.881414	Parlator	e	3.924432
3.924432	Parlator	#g^h\	3.993262
3.993262	Parlator	"o	4.044885
4.044885	Parlator	d^h\	4.087904
4.087904	Parlator	o	4.107979
4.107979	Parlator	u_^	4.128054
4.128054	Parlator	#b^h\	4.188281
4.188281	Parlator	O	4.262846
4.262846	Parlator	#p^h	4.328809
4.328809	Parlator	"O	4.393337
4.393337	Parlator	l	4.463601
4.463601	Parlator	s	4.572581
4.572581	Parlator	k^h	4.651449
4.651449	Parlator	"u	4.773335
4.773335	Parlator	(.)	4.957767
4.957767	Parlator	S	5.029465
5.029465	Parlator	t^S	5.162823
5.162823	Parlator	"1	5.266068
5.266068	Parlator	^zs	5.357841
5.357841	Parlator	t^h	5.452483
5.452483	Parlator	o	5.482596
5.482596	Parlator	#i_^	5.534218
5.534218	Parlator	a	5.608784
5.608784	Parlator	g^k^h	5.722067
5.722067	Parlator	(.)	6.298518
6.298518	Parlator	Z	6.440355
6.440355	Parlator	r	6.486242
6.486242	Parlator	"^1	6.539299
6.539299	Parlator	(x)	6.580883
6.580883	Parlator	d^h|	6.646845
6.646845	Parlator	1	6.709940
6.709940	Parlator	#gk^h\	6.797411
6.797411	Parlator	"a	6.815405
6.815405	Parlator	i_^	6.855875
6.887750	Parlator	z\#	6.975222
6.975222	Parlator	i	7.012505
7.012505	Parlator	d^h\	7.077033
7.077033	Parlator	"1	7.153032
7.153032	Parlator	m	7.239070
7.239070	Parlator	1	7.296428
7.296428	Parlator	#n\	7.376730
7.376730	Parlator	e	7.481409
7.481409	Parlator	#d^h\	7.518692
7.518692	Parlator	O	7.567446
7.567446	Parlator	#g^h	7.643446
7.643446	Parlator	h	7.689333
7.689333	Parlator	a	7.762110
7.762110	Parlator	v	7.825204
7.825204	Parlator	"^i_^	7.882563
7.882563	Parlator	a	7.984374
7.984374	Parlator	r_j	8.020223
8.020223	Parlator	n\	8.111996
8.111996	Parlator	i	8.195166
8.195166	Parlator	#a	8.266863
8.266863	Parlator	bp^h	8.350033
8.350033	Parlator	^O	8.404523
8.404523	Parlator	#k^h	8.446108
8.446108	Parlator	h	8.483391
8.483391	Parlator	"a	8.569491
8.625526	Parlator	i_^	8.695617
8.695617	Parlator	s\	8.811767
8.811767	Parlator	#d^h	8.889201
8.889201	Parlator	O	8.937956
8.937956	Parlator	#gk^h	9.025427
9.025427	Parlator	a	9.089955
9.089955	Parlator	f	9.174559
9.174559	Parlator	"^e	9.243389
9.293577	Parlator	a	9.339978
9.386661	Parlator	#z\	9.461226
9.461226	Parlator	e	9.491339
9.491339	Parlator	#^z\s\	9.597452
9.597452	Parlator	"e	9.679188
9.679188	Parlator	d^n	9.752320
9.752320	Parlator	n	9.808244
9.808244	Parlator	o	9.904319
9.904319	Parlator	t^s\	10.067790
10.067790	Parlator	(.)	10.555336
10.555336	Parlator	n	10.606959
10.606959	Parlator	a	10.668619
10.668619	Parlator	#p^h^j	10.794807
10.794807	Parlator	i	10.862203
10.862203	Parlator	v	10.913825
10.913825	Parlator	"O	10.950862
10.971060	Parlator	#a	11.048494
11.048494	Parlator	b^h\	11.104418
11.104418	Parlator	^O	11.156040
11.156040	Parlator	#d^s	11.269323
11.269323	Parlator	"o	11.312342
11.312342	Parlator	z\	11.458605
11.458605	Parlator	#(n)	11.505926
11.505926	Parlator	#d^h	11.589096
11.589096	Parlator	a	11.646454
11.646454	Parlator	g^h\#	11.700944
11.700944	Parlator	s	11.778378
11.778378	Parlator	e	11.832868
11.832868	Parlator	#(wd^h"Er_X1)#	12.076641
12.076641	Parlator	s\	12.179886
12.179886	Parlator	e	12.248982
12.248982	Parlator	#g^h\	12.326415
12.326415	Parlator	O	12.372302
12.372302	Parlator	d^h\	12.436830
12.436830	Parlator	"o	12.515698
12.515698	Parlator	m	12.598867
12.598867	Parlator	1	12.803923
12.803923	Parlator	(.)	12.947319
12.947319	Parlator	p^h	12.997508
12.997508	Parlator	O	13.066338
13.066338	Parlator	#b^p^h	13.160979
13.160979	Parlator	"O	13.258488
13.258488	Parlator	l	13.300108
13.300108	Parlator	^sz	13.377506
13.377506	Parlator	k^h#	13.453506
13.453506	Parlator	(Z)	13.528072
13.528072	Parlator	E	13.571091
13.571091	Parlator	b^h\	13.642789
13.642789	Parlator	1	13.697279
13.697279	Parlator	#n	13.766109
13.766109	Parlator	"o	13.822033
13.822033	Parlator	z#	13.892297
13.892297	Parlator	t^h	13.961127
13.961127	Parlator	a	14.042863
14.042863	Parlator	m#	14.088626
14.088626	Parlator	n\	14.150286
14.150286	Parlator	e	14.224851
14.224851	Parlator	#^vf^f	14.343870
14.343870	Parlator	1	14.375417
14.375417	Parlator	d^h	14.468624
14.468624	Parlator	1	14.515945
14.515945	Parlator	g^h	14.580473
14.580473	Parlator	h	14.612020
14.612020	Parlator	"^a	14.667944
14.667944	Parlator	l^l^j	14.715265
14.715265	Parlator	i	14.768321
14.768321	Parlator	#bp^h	14.848623
14.848623	Parlator	a	14.927491
14.927491	Parlator	l	14.976245
14.976245	Parlator	^dt^s)	15.072321
15.072321	Parlator	"a	15.159792
15.159792	Parlator	m	15.215716
15.215716	Parlator	(i#n\e)#	15.415036
15.415036	Parlator	n#	15.463667
15.463667	Parlator	^a	15.528319
15.528319	Parlator	l	15.561176
15.561176	Parlator	e	15.619968
15.619968	Parlator	#d^h	15.728949
15.728949	Parlator	"a	15.812119
15.812119	Parlator	k^h	15.962684
15.962684	Parlator	(.)	16.653852
16.653852	Parlator	s^z	16.792981
16.792981	Parlator	E	16.841736
16.841736	Parlator	r_X	16.874681
16.874681	Parlator	"E	16.923436
16.923436	Parlator	g^h\	16.985096
16.985096	Parlator	^u	17.046756
17.046756	Parlator	u_^	17.134228
17.134228	Parlator	"1	17.203058
17.203058	Parlator	#d^h\	17.266152
17.266152	Parlator	O	17.320642
17.320642	Parlator	#t^s	17.386604
17.386604	Parlator	"^a	17.434615
17.434615	Parlator	^u_^	17.479068
17.479068	Parlator	^1	17.510615
17.510615	Parlator	#d^S	17.606690
17.606690	Parlator	o	17.665483
17.665483	Parlator	z#	17.717105
17.717105	Parlator	g^h\	17.757256
17.757256	Parlator	"O	17.811746
17.811746	Parlator	d^h\	17.841859
17.841859	Parlator	O	17.894916
17.894916	Parlator	m	17.946538
17.946538	Parlator	1	18.009632
18.009632	Parlator	#^bp^h	18.088500
18.088500	Parlator	O	18.156516
18.156516	Parlator	#s\	18.298478
