tmin	tier	text	tmax
0	Parlator	(.)	0.139090
0.139090	Parlator	n_0	0.199483
0.199483	Parlator	a#	0.253682
0.253682	Parlator	v^j	0.324914
0.324914	Parlator	e	0.365176
0.365176	Parlator	l	0.408534
0.408534	Parlator	k^h	0.502995
0.537062	Parlator	"a	0.580421
0.623780	Parlator	n	0.674881
0.674881	Parlator	o	0.803409
0.832831	Parlator	t^s#	1.009364
1.009364	Parlator	(.)	1.201381
1.201381	Parlator	s#	1.317521
1.317521	Parlator	k^h	1.404239
1.404239	Parlator	o	1.481665
1.481665	Parlator	l	1.531218
1.531218	Parlator	e	1.603999
1.603999	Parlator	j	1.712396
1.712396	Parlator	i	1.772789
1.772789	Parlator	(.)	2.935600
2.935600	Parlator	t^h	2.989799
2.989799	Parlator	o#	3.042449
3.042449	Parlator	mj)	3.107487
3.107487	Parlator	e#	3.150846
3.248403	Parlator	o	3.314990
3.314990	Parlator	j	3.342863
3.342863	Parlator	d^s\	3.482231
3.514750	Parlator	"e	3.609210
3.609210	Parlator	t^s#	3.863169
3.863169	Parlator	(.)	4.225391
4.225391	Parlator	s#	4.288881
4.343079	Parlator	m	4.391084
4.420506	Parlator	u	4.457670
4.457670	Parlator	t^h	4.576907
4.576907	Parlator	r_0	4.626460
4.626460	Parlator	1	4.759634
4.759634	Parlator	m#	4.872676
4.872676	Parlator	v	4.965588
4.965588	Parlator	1	5.029078
5.029078	Parlator	s	5.159154
5.159154	Parlator	1	5.199416
5.199416	Parlator	w	5.241226
5.279939	Parlator	a	5.337235
5.420856	Parlator	l^j	5.464214
5.464214	Parlator	i#	5.628358
5.628358	Parlator	(.)	5.913154
5.913154	Parlator	d^h\	5.937930
5.937930	Parlator	o#	5.990580
5.990580	Parlator	k^h	6.085041
6.085041	Parlator	a	6.148530
6.148530	Parlator	d^h	6.255379
6.255379	Parlator	"o	6.391649
6.391649	Parlator	v^j	6.467527
6.467527	Parlator	i	6.523274
6.523274	Parlator	t^s#	6.733874
6.733874	Parlator	(.)	7.170560
7.170560	Parlator	d^h\	7.204627
7.292893	Parlator	"o:	7.470974
7.470974	Parlator	(.)	7.642861
7.642861	Parlator	(_)	7.718605
7.718605	Parlator	z	7.772804
7.772804	Parlator	e	7.842487
7.842487	Parlator	nj)	7.893589
7.893589	Parlator	i	8.020568
8.020568	Parlator	t^h	8.158387
8.158387	Parlator	u_0	8.249750
8.249750	Parlator	(.)	8.310143
8.310143	Parlator	i#	8.344211
8.344211	Parlator	(.)	8.415443
8.415443	Parlator	t^h	8.457253
8.499064	Parlator	a	8.553262
8.553262	Parlator	m#	8.639980
8.639980	Parlator	u~	8.717406
8.717406	Parlator	s\	8.842837
8.875356	Parlator	a	8.972914
8.972914	Parlator	(w~)#	9.042597
9.042597	Parlator	k^h	9.180416
9.180416	Parlator	u	9.237712
9.237712	Parlator	p^h^j	9.356949
9.356949	Parlator	i	9.428181
9.428181	Parlator	t^s\#	9.567415
9.567415	Parlator	s	9.612322
9.612322	Parlator	z	9.649487
9.649487	Parlator	a	9.689749
9.719171	Parlator	j	9.764078
9.810534	Parlator	o~	9.860087
9.860087	Parlator	n	9.928222
9.928222	Parlator	t^s	10.081527
10.081527	Parlator	a	10.172890
10.172890	Parlator	(.)	11.041481
11.041481	Parlator	p^h	11.072585
11.072585	Parlator	o#	11.128332
11.128332	Parlator	t^h	11.232084
11.232084	Parlator	a	11.269248
11.269248	Parlator	r	11.300219
11.300219	Parlator	a	11.346541
11.346541	Parlator	d^h\	11.406934
11.406934	Parlator	1	11.471972
11.471972	Parlator	t^s	11.622179
11.622179	Parlator	j	11.648504
11.684120	Parlator	"o	11.705800
11.705800	Parlator	u~_t	11.790969
11.790969	Parlator	u~#	11.860653
11.860653	Parlator	m	11.936531
11.936531	Parlator	j~	11.973695
12.004666	Parlator	e#	12.021700
12.021700	Parlator	n	12.074350
12.074350	Parlator	a#	12.153325
12.153325	Parlator	s\	12.266367
12.266367	Parlator	vj)	12.309726
12.309726	Parlator	i	12.370119
12.370119	Parlator	n	12.411929
12.411929	Parlator	t^h	12.497098
12.497098	Parlator	"a	12.563685
12.563685	Parlator	G#	12.602398
12.602398	Parlator	v	12.630272
12.630272	Parlator	i	12.665888
12.695310	Parlator	l	12.735572
12.735572	Parlator	k^h	12.831580
12.831580	Parlator	a	12.898167
12.898167	Parlator	n	12.984885
12.984885	Parlator	o	13.028244
13.028244	Parlator	t^s	13.136507
13.192254	Parlator	n	13.243355
13.243355	Parlator	e#	13.361044
13.361044	Parlator	b^h\	13.461698
13.461698	Parlator	w#	13.580935
13.580935	Parlator	z	13.672298
13.672298	Parlator	"a	13.721851
13.785341	Parlator	j	13.851927
13.909223	Parlator	o~	13.964970
13.964970	Parlator	n	14.026911
14.026911	Parlator	t^s#	14.167827
14.167827	Parlator	(.)	15.189723
15.189723	Parlator	f#	15.222242
15.222242	Parlator	s\	15.335284
15.363158	Parlator	mj)	15.409614
15.448327	Parlator	e	15.473103
15.473103	Parlator	t^h	15.573758
15.623311	Parlator	"a	15.666670
15.710028	Parlator	n\	15.789003
15.789003	Parlator	e#	15.906692
15.906692	Parlator	(.)	17.321913
17.321913	Parlator	d^z\	17.428762
17.428762	Parlator	s\	17.552644
17.626974	Parlator	"o	17.690463
17.749307	Parlator	j	17.812797
17.812797	Parlator	(.)	18.651966
18.651966	Parlator	j	18.689131
18.740232	Parlator	a#	18.768106
18.768106	Parlator	b^m_k#	18.862566
18.862566	Parlator	t^h	18.986448
18.986448	Parlator	1	19.023613
19.023613	Parlator	S#	19.077811
19.077811	Parlator	t^h	19.164529
19.164529	Parlator	"a	19.223373
19.223373	Parlator	k_}#	19.294605
19.294605	Parlator	(x)	19.344158
19.344158	Parlator	s\	19.384420
19.384420	Parlator	w#	19.464944
19.464944	Parlator	z_o	19.505206
19.505206	Parlator	o	19.564050
19.564050	Parlator	r	19.591923
19.591923	Parlator	o	19.664704
19.664704	Parlator	B_t	19.785489
19.785489	Parlator	i	19.852076
19.852076	Parlator	s\#	20.044094
20.044094	Parlator	a_k	20.143199
20.143199	Parlator	l_k	20.189655
20.189655	Parlator	e_k#	20.270179
20.270179	Parlator	t^s	20.395610
20.395610	Parlator	u:	20.632401
20.632401	Parlator	Z#	20.694342
20.694342	Parlator	(.)	20.774865
20.774865	Parlator	m_w	20.832161
20.886360	Parlator	"e#	20.942107
20.979271	Parlator	d^z\	21.053601
21.053601	Parlator	e	21.117090
21.117090	Parlator	t^s\	21.254910
21.254910	Parlator	i#	21.323045
21.323045	Parlator	n\	21.369501
21.369501	Parlator	i_k#	21.425248
21.425248	Parlator	t^s\	21.567712
21.567712	Parlator	u	21.594037
21.594037	Parlator	m#	21.634299
21.634299	Parlator	t^h	21.750439
21.750439	Parlator	e	21.817026
21.817026	Parlator	g^h\	21.869676
21.869676	Parlator	"o#	21.944005
21.944005	Parlator	e	22.112795
22.112795	Parlator	s\	22.238225
22.238225	Parlator	(.)	23.159467
23.159467	Parlator	1	23.239990
23.239990	Parlator	s	23.303480
23.303480	Parlator	k^h	23.404134
23.404134	Parlator	u#	23.456784
23.456784	Parlator	s#	23.510983
23.510983	Parlator	t^h	23.606991
23.606991	Parlator	1	23.664287
23.664287	Parlator	m#	23.771136
23.771136	Parlator	n\#	23.853208
23.853208	Parlator	m	23.935280
24.008060	Parlator	"a#	24.074513
24.074513	Parlator	(.)	25.031504
25.031504	Parlator	n	25.065572
25.065572	Parlator	a#	25.147644
25.147644	Parlator	v^j	25.229716
25.229716	Parlator	j	25.256041
25.287012	Parlator	"e	25.331919
25.331919	Parlator	l	25.370632
25.370632	Parlator	k^h	25.448059
25.448059	Parlator	a	25.536325
25.536325	Parlator	n	25.601363
25.601363	Parlator	o~	25.709760
25.709760	Parlator	t^s#	25.859967
25.859967	Parlator	(.)	26.169539
26.169539	Parlator	z	26.231481
26.231481	Parlator	"a	26.284130
26.319747	Parlator	j	26.360008
26.386333	Parlator	o~	26.480794
26.480794	Parlator	t^s	26.668166
26.668166	Parlator	a_k#	26.788951
26.788951	Parlator	(.)	27.042910
27.042910	Parlator	m_0	27.117239
27.117239	Parlator	S	27.208602
27.208602	Parlator	a#	27.242670
27.290674	Parlator	s\	27.386683
27.420751	Parlator	e#	27.456367
27.456367	Parlator	s	27.539988
27.539988	Parlator	t^h	27.589541
27.589541	Parlator	1_k	27.631351
27.631351	Parlator	m_k#	27.688646
27.688646	Parlator	p^h	27.755099
27.755099	Parlator	(o_k)	27.829429
27.829429	Parlator	g^h\_k	27.900661
27.930083	Parlator	"o	27.968796
28.035383	Parlator	d^z\	28.098873
28.098873	Parlator	i	28.193333
28.193333	Parlator	t^s\#	28.386899
28.386899	Parlator	(.)	28.526267
28.526267	Parlator	t^r_0	28.608339
28.608339	Parlator	"u_k	28.691959
28.691959	Parlator	d^h\	28.798808
28.798808	Parlator	n	28.862298
28.862298	Parlator	o~#	28.975340
28.975340	Parlator	(.)	29.089931
29.089931	Parlator	t^h	29.145679
29.145679	Parlator	a	29.185940
29.185940	Parlator	c^h#	29.305177
29.305177	Parlator	j	29.343890
29.343890	Parlator	e#	29.381055
29.381055	Parlator	v	29.475515
29.475515	Parlator	1	29.540420
29.540420	Parlator	G	29.588424
29.588424	Parlator	o	29.690627
29.690627	Parlator	v	29.747922
29.747922	Parlator	"o	29.865921
29.865921	Parlator	w	29.910518
30.099749	Parlator	(.)	33.190094
33.190094	Parlator	j	33.223383
33.261267	Parlator	a	33.306175
33.352631	Parlator	j	33.388247
33.388247	Parlator	k^h	33.522969
33.600395	Parlator	"a#	33.761442
33.761442	Parlator	(.)	35.166519
35.166519	Parlator	n_0	35.229314
35.316032	Parlator	o:_k#	35.534374
35.534374	Parlator	(.)	35.646438
35.646438	Parlator	n\	35.737232
35.737232	Parlator	j	35.757362
35.803818	Parlator	e#	35.822401
35.822401	Parlator	b^h\	35.916861
35.916861	Parlator	1	35.983448
35.983448	Parlator	w	36.065520
36.065520	Parlator	"o#	36.094942
36.094942	Parlator	t^h	36.212630
36.255353	Parlator	a	36.291605
36.291605	Parlator	m#	36.395444
36.395444	Parlator	(.)	36.500656
36.500656	Parlator	t^h	36.613699
36.613699	Parlator	a	36.663025
36.663025	Parlator	k^h^j	36.793328
36.793328	Parlator	e	36.855136
36.855136	Parlator	g^h\	36.924820
36.924820	Parlator	"o#	36.999149
36.999149	Parlator	Z	37.075027
37.075027	Parlator	e#	37.141614
37.141614	Parlator	m	37.226783
37.226783	Parlator	1#	37.294918
37.294918	Parlator	t^h	37.386281
37.386281	Parlator	a	37.440480
37.440480	Parlator	m#	37.499324
37.499324	Parlator	s	37.589139
37.589139	Parlator	p^h	37.677405
37.677405	Parlator	e	37.723861
37.723861	Parlator	t^s	37.846194
37.846194	Parlator	j	37.869758
37.895747	Parlator	"a	37.929815
37.974722	Parlator	l^j	38.037591
38.037591	Parlator	n\	38.068106
38.068106	Parlator	e#	38.097056
38.097056	Parlator	m	38.185322
38.185322	Parlator	a	38.259652
38.259652	Parlator	l	38.299913
38.299913	Parlator	o	38.400568
38.400568	Parlator	v	38.464057
38.464057	Parlator	"a	38.583294
38.646650	Parlator	l^j	38.680718
38.680718	Parlator	i#	38.762790
38.762790	Parlator	(.)	39.318712
39.341940	Parlator	n_0_k	39.416269
39.448788	Parlator	a#	39.527763
39.564928	Parlator	o	39.620675
39.620675	Parlator	g^h\	39.698101
39.698101	Parlator	u#	39.761591
39.761591	Parlator	b^h\	39.873085
39.873085	Parlator	1	39.948963
39.948963	Parlator	v	40.023292
40.023292	Parlator	a	40.105364
40.105364	Parlator	w	40.232344
40.232344	Parlator	o#	40.267960
40.267960	Parlator	t^h	40.401134
40.401134	Parlator	"a	40.552756
40.596114	Parlator	k^h#	40.729288
40.729288	Parlator	Z	40.812908
