Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
0.026791   1288.984832   2228.081325   3190.769466   4042.173622
0.033041   1293.697362   2244.365195   3283.145908   3809.923127
0.039291   1388.507295   2324.438628   3148.611107   3892.443130
0.045541   1248.376923   2190.315071   3068.429353   3946.501591
0.051791   1178.530711   2206.061461   3081.093757   3934.013453
0.058041   1411.697298   2334.288187   2970.648124   4086.545806
0.064291   1423.009271   2198.736140   2741.503419   4018.563815
0.070541   1284.351452   2100.755270   2836.939535   3927.880166
0.076791   1350.325013   2229.373372   2984.704406   3904.750362
0.083041   1417.028718   2415.825633   3159.640150   3609.427894
0.089291   1089.807291   2137.807570   2784.527447   3736.503674
0.095541   1057.521117   2097.939129   2947.923824   3658.833293
0.101791   1081.633129   2130.124779   3113.618655   3891.638220
0.108041   1230.374926   2133.254971   3205.684854   3927.048575
0.114291   1160.773027   2074.697348   2910.224791   3919.021217
0.120541   1078.609670   1948.630051   2802.804921   3896.861994
0.126791   1085.002868   1879.485230   2924.225560   4085.467529
0.133041   1110.077760   1923.692804   2979.345455   4044.987766
0.139291   1089.579912   2074.832698   3088.423840   4075.315089
0.145541   921.188929   1994.104254   2910.170129   3654.686961
0.151791   1081.191452   1904.388581   2902.914592   3895.339137
0.158041   1087.630403   1859.233459   2712.372257   3861.059958
0.164291   1002.535302   2256.268438   3409.084007   3848.455464
0.170541   1110.370832   2059.696993   2581.468445   3458.139364
0.176791   1007.700247   1860.489627   2711.447987   3643.659167
0.183041   1023.035150   1883.413164   2839.803971   3686.043012
0.189291   969.009183   1870.623657   2989.615542   3640.208254
0.195541   1049.303237   1616.987540   2610.718260   3787.088730
0.201791   1396.941406   1469.085168   2367.536173   3703.440037
0.208041   1192.268447   2126.753811   2831.444251   3570.456531
0.214291   1054.386276   2064.072414   2994.254495   3643.850889
0.220541   1251.428392   1994.048765   2682.002245   3631.557828
0.226791   1184.866450   1956.154055   2968.169745   3881.219251
0.233041   1124.026595   1538.650920   2682.678980   3765.937733
0.239291   1116.388749   1824.997393   2664.730173   3735.731057
0.245541   1184.565384   1735.662582   2763.114799   3780.636208
0.251791   994.591928   1731.593972   2757.259029   3733.217219
0.258041   1083.448962   1814.637750   2805.730945   3768.073037
0.264291   1207.645263   1833.528000   2864.367083   3623.034184
0.270541   1022.522860   1866.663989   2760.469420   3653.047444
0.276791   1064.273459   1797.122315   2587.647954   3663.147605
0.283041   1134.291124   2095.784683   2261.168329   3546.367395
0.289291   1032.640333   2152.719660   3025.288356   3629.524589
0.295541   980.811883   2134.395930   2707.529535   3683.659669
0.301791   983.012302   2133.034388   2478.477792   3731.888717
0.308041   1265.728053   2219.476331   3209.952315   4041.521725
0.314291   1309.095784   2212.797333   3197.053735   4234.543415
0.320541   1212.698331   2271.105578   3247.778747   4019.495936
0.326791   1064.859635   2011.646726   2956.428063   4177.902341
0.333041   1075.064752   2064.374719   2893.689457   4185.376047
0.339291   1017.647292   1893.990973   2787.704897   4005.368002
0.345541   1003.678748   1961.615752   2823.812042   4078.313728
0.351791   934.821923   2049.684479   2766.663763   4149.203632
0.358041   1194.438747   1699.656643   2592.832870   3717.887950
0.364291   979.940351   1825.622425   2681.334273   3674.707809
0.370541   1030.649813   2183.205878   3054.237668   4077.105712
0.376791   1000.140823   2045.631164   2925.318239   3919.188667
0.383041   1039.598587   1723.619668   2858.091555   3807.149490
0.389291   1098.185891   1803.425004   2823.214485   3824.466649
0.395541   1147.260789   2077.300733   3432.198202   4350.446451
0.401791   1048.757776   2167.374494   3219.250852   4227.860870
0.408041   1105.993702   2045.685078   2964.226323   4102.837005
0.414291   1038.038893   2004.802304   2961.991658   4006.957152
0.420541   1123.247135   2041.504554   2977.314456   4075.947256
0.426791   938.782933   2024.187266   3071.095794   4123.903252
0.433041   911.210909   1905.797074   2948.851667   3777.603940
0.439291   976.624817   1780.749002   2866.008576   3715.999241
0.445541   1163.429830   1857.747173   2982.381006   3738.496273
0.451791   1142.811323   1871.219426   2974.720286   3783.783317
0.458041   1068.001653   2052.508947   2834.286996   3896.344373
0.464291   979.574431   2106.668281   2596.046384   3629.290826
0.470541   996.110761   2166.916898   3297.770407   4324.906298
0.476791   1100.535229   2005.653534   3201.439929   3658.036393
0.483041   1071.225023   1812.337191   2924.580209   3544.789050
0.489291   1018.728818   2002.123112   2910.589025   3813.133812
0.495541   1055.141239   1953.765196   2890.557156   3641.578026
0.501791   1079.142125   1873.974819   2726.012226   3625.663308
0.508041   1100.168361   1825.703228   2748.217190   3727.496726
0.514291   1044.107400   1901.837777   2841.790147   3726.834678
0.520541   1088.319744   1974.018624   3030.569207   3932.972362
0.526791   1038.369330   1912.110524   3246.798341   3986.140641
0.533041   990.527413   1830.380859   3074.029360   4004.407058
0.539291   1048.536895   1737.006318   2702.895142   3903.131858
0.545541   1016.726586   1895.954250   2621.471293   3746.293006
0.551791   916.231992   2032.551661   2850.827841   3915.192285
0.558041   940.754768   1913.347218   2929.309831   4016.250447
0.564291   1093.469836   1907.577797   2726.412000   3739.940117
0.570541   1151.266263   2184.698743   3136.221666   3976.434811
0.576791   1178.183326   2182.526024   3188.544519   4283.684863
0.583041   1079.378104   1862.879835   2838.016940   3826.434069
0.589291   1094.872911   1864.991065   2934.278436   3677.078614
0.595541   1151.677002   1941.215876   3149.040497   3433.804825
0.601791   994.995269   1943.461627   3044.058438   3672.752452
0.608041   979.107322   1962.786981   2879.819773   3667.811361
0.614291   1038.474278   1969.293740   2978.237159   3684.358163
0.620541   1004.641810   1886.182069   2945.054688   3973.695988
0.626791   1070.489087   1729.501706   2944.816236   3982.739714
0.633041   1202.747958   1694.083583   2878.701958   3779.529266
0.639291   1143.105071   1760.222416   2779.542519   3702.052660
0.645541   1130.594860   2113.195117   3281.967519   4220.592555
0.651791   1089.601006   2101.474071   2889.780481   3648.766024
0.658041   1121.514777   2069.385764   2600.087121   3823.821295
0.664291   997.548826   1984.300536   2843.628687   3945.654904
0.670541   941.299129   1837.112774   2926.049147   3917.883668
0.676791   1175.066608   2270.547906   3280.825829   4257.011889
0.683041   1051.405730   1687.014041   2731.664572   3659.185693
0.689291   1004.732549   1643.485577   2882.723730   3598.631998
0.695541   884.149471   1642.910655   2753.926735   3780.826446
0.701791   960.839878   1837.440633   2864.170557   3816.331498
0.708041   1040.871970   1893.303139   3032.663425   3922.605573
0.714291   1340.549458   2055.101930   3103.339085   4019.355312
0.720541   525.463473   1650.042208   2508.393075   3398.790926
0.726791   476.872529   1543.013408   2280.745601   3325.648197
0.733041   443.779741   1564.308677   1974.140197   3200.252883
0.739291   497.919003   1365.416186   1995.551892   3342.570105
0.745541   487.700769   1362.494813   1981.407151   3340.915455
