tmin	tier	text	tmax
0	Eksplorator	(.)	0.888525
0	Parlator	(...)	8.033966
0.888525	Eksplorator	povjed^z mi jag b1s\ opisaw	1.845637
1.845637	Eksplorator	(.)	2.219800
2.219800	Eksplorator	s\low~zaka	2.765540
2.765540	Eksplorator	(.)	3.809296
3.809296	Eksplorator	t^S1 ma s\low~zak ma jaces\ t^sex1 xarakter1st1t^Sne	6.688724
6.688724	Eksplorator	(...)	9.764535
8.033966	Parlator	p^j	8.091848
8.131124	Parlator	"e	8.162132
8.162132	Parlator	r	8.220014
8.220014	Parlator	S	8.290623
8.290623	Parlator	e#	8.358841
8.358841	Parlator	t^h	8.470469
8.470469	Parlator	o#	8.520171
8.559034	Parlator	e	8.641722
8.687525	Parlator	s#	8.774347
8.774347	Parlator	m	8.875640
8.875640	Parlator	o	8.943858
8.943858	Parlator	f	9.038949
9.113043	Parlator	"a#	9.165048
9.165048	Parlator	(...)	10.157302
10.157302	Parlator	a#	10.218815
10.266864	Parlator	d^h\	10.433804
10.433804	Parlator	r	10.510290
10.510290	Parlator	u	10.549891
10.549891	Parlator	g^h\	10.638456
10.669464	Parlator	e	10.739749
10.824504	Parlator	"e#	10.957129
10.957129	Parlator	t^h	11.091172
11.091172	Parlator	o	11.124248
11.165916	Parlator	e	11.296150
11.296150	Parlator	s#	11.360233
11.360233	Parlator	p^h	11.453257
11.453257	Parlator	r	11.517015
11.517015	Parlator	a	11.579356
11.579356	Parlator	(t^sovito)	11.946992
11.946992	Parlator	s\#	12.154037
12.154037	Parlator	(...)	18.014005
12.641717	Eksplorator	a: (.) no vwas\n\e	13.446004
13.446004	Eksplorator	(.)	13.650656
13.650656	Eksplorator	bard^zo t^Sew~sto spot1kawam s\e s t1m Ze Ze s\low~zak jest prat^sovit1 n\e	17.020009
17.020009	Eksplorator	(...)	23.039005
18.014005	Parlator	j	18.148521
18.216738	Parlator	"e	18.274472
18.274472	Parlator	s#	18.361295
18.361295	Parlator	p^h	18.462735
18.462735	Parlator	r	18.533019
18.533019	Parlator	a	18.576283
18.576283	Parlator	t^s	18.681858
18.681858	Parlator	o	18.731323
18.731323	Parlator	v	18.826561
18.826561	Parlator	i	18.903048
18.903048	Parlator	t^h	18.995924
19.037416	Parlator	1	19.153031
19.153031	Parlator	?#	19.262593
19.262593	Parlator	i:#	19.531328
19.531328	Parlator	(.)	19.806087
19.806087	Parlator	o	19.882573
19.882573	Parlator	d^n	20.004538
20.004538	Parlator	"o	20.046029
20.112032	Parlator	s\	20.176263
20.176263	Parlator	i_t#	20.283757
20.283757	Parlator	s\	20.358029
20.358029	Parlator	e#	20.448985
20.448985	Parlator	t^h	20.533888
20.533888	Parlator	o#	20.645517
20.645517	Parlator	f#S	20.825215
20.825215	Parlator	"e	20.916172
20.916172	Parlator	g^h	20.974201
20.974201	Parlator	u	21.019679
21.019679	Parlator	l	21.106502
21.106502	Parlator	n	21.191109
21.191109	Parlator	s\^t^s\	21.410232
21.410232	Parlator	i#	21.503256
21.503256	Parlator	(.)	21.939582
21.939582	Parlator	d^h\	22.014001
