tmin	tier	text	tmax
0	Parlator	(.)	0.171162
0.171162	Parlator	p^h	0.226198
0.226198	Parlator	|O#	0.265255
0.265255	Parlator	f	0.310527
0.310527	Parlator	t^h	0.374439
0.374439	Parlator	"|E	0.430362
0.430362	Parlator	d^h\	0.473858
0.473858	Parlator	|1#	0.512916
0.512916	Parlator	d^h\	0.596357
0.596357	Parlator	|O#	0.634354
0.652281	Parlator	s\	0.720631
0.720631	Parlator	|E#	0.762352
0.762352	Parlator	d^h	0.821826
0.821826	Parlator	a	0.917695
0.917695	Parlator	k^h#	0.966517
0.966517	Parlator	t^s	1.063273
1.063273	Parlator	"|O	1.125410
1.125410	Parlator	w=	1.161805
1.198462	Parlator	|E	1.217728
1.217728	Parlator	k^h#	1.326287
1.326287	Parlator	t^|S	1.460994
1.476209	Parlator	u	1.496745
1.532896	Parlator	w#	1.564852
1.564852	Parlator	d^h\	1.644622
1.644622	Parlator	"a	1.702321
1.702321	Parlator	k^|C	1.823044
1.823044	Parlator	i#	1.868316
1.868316	Parlator	|Z	1.919801
1.919801	Parlator	^|E#	1.965072
1.965072	Parlator	s\	2.046738
2.046738	Parlator	|E#	2.100886
2.100886	Parlator	(h)#	2.171900
2.171900	Parlator	v	2.218990
2.218990	Parlator	(n)	2.258936
2.301423	Parlator	"a#	2.340742
2.374212	Parlator	^dt^s	2.494048
2.494048	Parlator	|O	2.535826
2.566629	Parlator	|O	2.602344
2.602344	Parlator	s\#	2.716854
2.716854	Parlator	n	2.782542
2.810909	Parlator	a#	2.843766
2.871430	Parlator	t^s	2.990378
3.014208	Parlator	|O	3.038850
3.057501	Parlator	z\#	3.127847
3.185545	Parlator	r	3.209512
3.209512	Parlator	|1	3.260110
3.260110	Parlator	G^h	3.336450
3.336450	Parlator	t^h	3.436680
3.445448	Parlator	u	3.479331
3.542313	Parlator	j	3.576790
3.576790	Parlator	e#	3.674576
3.674576	Parlator	(.)	4.238248
4.238248	Parlator	a#	4.318808
4.318808	Parlator	p_}	4.345438
4.345438	Parlator	|S	4.395367
4.395367	Parlator	^|E	4.451213
4.451213	Parlator	(4)	4.468967
4.468967	Parlator	"|E#	4.539980
4.539980	Parlator	|S	4.598567
4.598567	Parlator	|1	4.650052
4.650052	Parlator	s	4.691630
4.691630	Parlator	t^h	4.776989
4.776989	Parlator	i	4.823148
4.823148	Parlator	m#	4.871970
4.871970	Parlator	r	4.920650
4.920650	Parlator	"|1	4.958962
4.958962	Parlator	G	4.998907
4.998907	Parlator	t^h	5.064595
5.064595	Parlator	|O	5.091700
5.118743	Parlator	v	5.152475
5.152475	Parlator	"a	5.202501
5.219719	Parlator	l\	5.265878
5.265878	Parlator	i#	5.341549
5.341549	Parlator	m	5.389483
5.389483	Parlator	i#	5.437418
5.437418	Parlator	s\	5.534097
5.534097	Parlator	|E#	5.560585
5.581376	Parlator	v_w	5.631687
5.656330	Parlator	"a	5.681999
5.708081	Parlator	s\	5.765637
5.765637	Parlator	t^s\	5.822591
5.822591	Parlator	|E#	5.868750
5.868750	Parlator	n	5.907808
5.907808	Parlator	a#	5.962843
5.962843	Parlator	t^h	6.058570
6.058570	Parlator	|O_k#	6.121737
6.121737	Parlator	p^h	6.176772
6.176772	Parlator	|S	6.286844
6.322132	Parlator	i	6.377027
6.377027	Parlator	n\	6.420663
6.420663	Parlator	t^s\	6.491896
6.491896	Parlator	|E_k#	6.550406
6.550406	Parlator	p^h	6.654264
6.686965	Parlator	|O	6.717146
6.717146	Parlator	m	6.788160
6.788160	Parlator	b^h\	6.830023
6.830023	Parlator	"|O	6.872489
6.907250	Parlator	t^|S	7.035963
7.035963	Parlator	k^h	7.139821
7.139821	Parlator	a_k#	7.185824
7.185824	Parlator	(.)	7.950189
7.950189	Parlator	i#	8.038956
8.038956	Parlator	n	8.115296
8.157905	Parlator	"|O	8.190748
8.217629	Parlator	j	8.243298
8.243298	Parlator	b^h\	8.331505
8.369590	Parlator	"a	8.420928
8.465927	Parlator	r	8.556010
8.556010	Parlator	d^z\	8.647440
8.647440	Parlator	i_t#	8.668240
8.668240	Parlator	t^h	8.721117
8.748465	Parlator	|O_k#	8.775160
8.795177	Parlator	p\h	8.893709
8.893709	Parlator	a_k	8.951407
8.951407	Parlator	m 	9.013544
9.013544	Parlator	"i	9.060591
9.085153	Parlator	n	9.143679
9.143679	Parlator	t^h	9.226586
9.226586	Parlator	|O	9.257368
9.257368	Parlator	m#	9.306758
9.306758	Parlator	t^h	9.401457
9.401457	Parlator	a_k	9.430145
9.450279	Parlator	c^|C	9.551474
9.551474	Parlator	|E#	9.661469
9.661469	Parlator	(.)	9.798566
9.798566	Parlator	r_0	9.888959
9.888959	Parlator	|O	9.954191
9.954191	Parlator	r	10.001717
10.001717	Parlator	"a	10.107968
10.107968	Parlator	dt^h	10.223366
10.223366	Parlator	|1#	10.289671
10.289671	Parlator	v	10.356194
10.356194	Parlator	w	10.374676
10.409885	Parlator	a	10.450888
10.450888	Parlator	s\	10.600627
10.600627	Parlator	n\	10.649380
10.649380	Parlator	"|E#	10.769208
10.769208	Parlator	s	10.875728
10.875728	Parlator	p^h	10.969869
10.969869	Parlator	|S#	11.059477
11.059477	Parlator	(.)	11.401231
11.401231	Parlator	^vf#	11.463368
11.463368	Parlator	t^h	11.509527
11.509527	Parlator	u	11.547148
11.547148	Parlator	j\	11.599182
11.599182	Parlator	i#	11.648004
11.648004	Parlator	k^h	11.722836
11.722836	Parlator	l	11.746984
11.781966	Parlator	"a	11.830534
11.856947	Parlator	s\	11.990569
11.990569	Parlator	|E#	12.150350
12.150350	Parlator	|S	12.202722
12.202722	Parlator	|E#	12.279062
12.279062	Parlator	p^b^h\	12.387192
12.402440	Parlator	|1	12.435650
12.488688	Parlator	w#	12.547213
12.547213	Parlator	(.)	13.273179
13.273179	Parlator	b^h\	13.440062
13.440062	Parlator	|O#	13.597180
13.597180	Parlator	f	13.707251
13.707251	Parlator	t^h	13.841213
13.841213	Parlator	"|E	13.954835
13.954835	Parlator	d^h\	14.070954
14.070954	Parlator	|1#	14.282493
14.282493	Parlator	(.)	14.730661
14.730661	Parlator	m	14.829524
14.829524	Parlator	|1#	14.861354
14.861354	Parlator	s\	14.974694
14.974694	Parlator	|E#	15.007154
15.034168	Parlator	p^h	15.092348
15.092348	Parlator	|S	15.175308
15.175308	Parlator	(_)	15.203177
15.203177	Parlator	g^h\	15.276862
15.293532	Parlator	"|O	15.316001
15.316001	Parlator	t^h	15.423857
15.423857	Parlator	|O	15.478893
15.478893	Parlator	v	15.569435
15.615594	Parlator	"a	15.702781
15.702781	Parlator	l#	15.731670
15.731670	Parlator	d^h	15.796644
15.796644	Parlator	|O#	15.819233
15.838400	Parlator	k^h	15.966148
15.966148	Parlator	"|O	16.009644
16.009644	Parlator	m	16.075332
16.075332	Parlator	u~	16.119716
16.119716	Parlator	n\	16.177414
16.177414	Parlator	i#	16.237125
16.237125	Parlator	s\	16.341634
16.341634	Parlator	|E	16.397211
16.397211	Parlator	n	16.469726
16.469726	Parlator	t\h	16.558255
16.558255	Parlator	i_k#	16.636341
16.636341	Parlator	(.)	17.275389
17.275389	Parlator	i#	17.340189
17.340189	Parlator	n	17.420079
17.420079	Parlator	|O	17.473340
17.501916	Parlator	j	17.550174
17.550174	Parlator	v	17.624244
17.624244	Parlator	"i	17.721001
17.721001	Parlator	n	17.815094
17.815094	Parlator	s	17.928716
17.928716	Parlator	|1#	17.977461
17.977461	Parlator	|G	18.018294
18.018294	Parlator	^|1	18.058421
18.058421	Parlator	b^h	18.119489
18.119489	Parlator	"a#	18.163739
18.202930	Parlator	|Z	18.275719
18.275719	Parlator	|E	18.320991
18.320991	Parlator	h#	18.363599
18.363599	Parlator	s\	18.467457
18.467457	Parlator	|E#	18.507115
18.528706	Parlator	n	18.594271
18.594271	Parlator	"a	18.679073
18.679073	Parlator	?	18.749737
18.749737	Parlator	u	18.813265
18.813265	Parlator	t^|S	18.937207
18.937207	Parlator	u	19.059458
19.059458	Parlator	w#	19.145562
19.145562	Parlator	(.)	19.338187
19.338187	Parlator	f#	19.402987
19.402987	Parlator	t^|S	19.481102
19.481102	Parlator	"a	19.513033
19.555667	Parlator	s\	19.641771
19.641771	Parlator	|E#	19.698582
19.698582	Parlator	t^h	19.836171
19.836171	Parlator	"|1	19.887931
19.887931	Parlator	|G#	20.019843
20.019843	Parlator	r_0	20.053574
20.053574	Parlator	|O	20.163411
20.163411	Parlator	r_0	20.213356
20.213356	Parlator	"a	20.362485
20.362485	Parlator	t^h#	20.412194
20.412194	Parlator	dt^h	20.532030
20.532030	Parlator	|O#	20.586178
20.586178	Parlator	dt^h	20.673170
20.673170	Parlator	|1	20.708312
20.708312	Parlator	|G	20.740142
20.740142	Parlator	|O#	20.812006
20.812006	Parlator	k^h	20.905740
20.905740	Parlator	a	20.955450
20.955450	Parlator	t^h	21.022025
21.022025	Parlator	|1	21.048081
21.065536	Parlator	j	21.087489
21.087489	Parlator	m	21.159244
21.159244	Parlator	(_)	21.239429
21.239429	Parlator	s	21.297127
21.297127	Parlator	a#	21.372579
21.372579	Parlator	t^s	21.479100
21.479100	Parlator	a	21.513204
21.542980	Parlator	w	21.580970
21.603374	Parlator	|E	21.664328
21.664328	Parlator	g^h\	21.738879
21.738879	Parlator	|O#	21.883879
21.883879	Parlator	(.)	22.223381
22.223381	Parlator	t^s	22.378236
22.378236	Parlator	"|O#	22.538905
22.538905	Parlator	t^s	22.689809
22.689809	Parlator	|O#	22.752834
22.752834	Parlator	m	22.806094
22.806094	Parlator	|E	22.886872
22.886872	Parlator	l\	22.916166
22.916166	Parlator	i	22.942796
22.942796	Parlator	m	22.989843
22.989843	Parlator	^|1#	23.050204
23.050204	Parlator	p^h	23.137451
23.157986	Parlator	|O	23.190380
23.190380	Parlator	t^h	23.262281
23.262281	Parlator	|1	23.310216
23.310216	Parlator	m#	23.375115
23.375115	Parlator	v#	23.481537
23.481537	Parlator	m	23.539235
23.557307	Parlator	"a	23.585030
23.637394	Parlator	j	23.673331
23.673331	Parlator	u#	23.741625
23.741625	Parlator	z	23.814414
23.814414	Parlator	d^h\	23.884540
23.884540	Parlator	|O	23.948452
23.948452	Parlator	v	24.024792
24.066580	Parlator	a	24.092255
24.092255	Parlator	t^s\#	24.274152
24.274152	Parlator	i	24.575960
24.575960	Parlator	t^|S	24.672717
24.672717	Parlator	|1#	24.710431
24.710431	Parlator	t^h	24.762372
24.762372	Parlator	"a	24.785224
24.805868	Parlator	m#	24.848476
24.848476	Parlator	f#	24.886558
24.886558	Parlator	k^h	24.918243
24.918243	Parlator	f^f^j	24.984407
24.984407	Parlator	e	25.047315
25.047315	Parlator	t^h	25.134323
25.134323	Parlator	(n\_0)	25.164487
25.164487	Parlator	^u#	25.222109
