Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
0.026798   1096.659812   1959.467244   3156.096227   4384.480564
0.033048   1108.864753   1965.414655   3081.116264   4306.090137
0.039298   288.109709   2024.755392   3182.405490   4151.147267
0.045548   840.942046   2120.763356   3171.012203   4202.520239
0.051798   1121.593421   2382.952610   3356.204588   4376.992856
0.058048   1389.542372   2670.652630   3627.947238   4192.094478
0.064298   1182.325914   2015.133048   3120.167529   4129.580755
0.070548   1026.959176   2569.916693   3458.551681   4447.557630
0.076798   919.230825   2307.483868   3194.261618   4135.456243
0.083048   979.792153   2078.665934   3244.841637   3943.279477
0.089298   1034.905238   2275.865622   3403.206217   4485.146207
0.095548   1467.102477   2539.621576   3510.106055   4544.308349
0.101798   1413.138977   2552.141300   3610.157803   4498.306934
0.108048   902.111295   2230.608503   3498.735104   4661.387650
0.114298   1259.337807   2280.505009   3523.103329   4539.672130
0.120548   962.783491   2389.394435   3269.893828   3900.282807
0.126798   1292.623157   1764.666478   2958.247897   4196.812369
0.133048   968.486792   2001.312760   3160.855100   4249.303488
0.139298   1112.542766   2105.017300   2449.838420   3754.797356
0.145548   1545.465969   2485.541956   3698.570337   5078.728577
0.151798   1415.598027   2398.616688   3634.773913   4709.452223
0.158048   790.205841   2146.996691   3164.797082   3911.806867
0.164298   1053.875280   2147.959597   3587.870627   4279.981948
0.170548   1627.431346   2406.688634   3708.562809   4341.304047
0.176798   1214.802900   2450.412508   3308.366786   4460.694232
0.183048   957.915236   2230.555616   3195.822063   4448.707426
0.189298   1291.674085   2236.328605   3181.747449   4269.898646
0.195548   1671.945138   2418.382677   3702.274636   4575.187416
0.201798   1595.587231   2653.799479   3928.241901   4764.621334
0.208048   1474.690143   2615.205780   3651.787095   4563.448781
0.214298   1198.806587   2499.422951   3535.174323   4563.725170
0.220548   940.782313   2346.667082   3261.223353   4308.395920
0.226798   1043.867341   2532.927765   3258.847830   4311.941951
0.233048   1169.444906   2248.345064   3054.713505   3993.867811
0.239298   764.647217   1879.304660   3093.451442   4074.587961
0.245548   1091.166038   2293.668262   3437.719963   4485.009309
0.251798   1023.313762   2285.384798   3358.636244   4463.199402
0.258048   1601.525075   2148.475737   3379.150638   4294.256482
0.264298   1565.597378   2628.063210   3732.926692   4442.317570
0.270548   1457.495737   2792.323206   4006.767088   4802.957117
0.276798   1482.811186   2865.288556   4017.851395   5378.095583
0.283048   1484.738432   2616.529663   3830.717631   5214.595908
0.289298   1106.928402   2563.778814   3497.283774   4571.624637
0.295548   1379.604747   2505.696962   3586.076810   4509.993937
0.301798   1625.259093   2576.448867   3573.757215   4580.375167
0.308048   1576.914580   2604.481492   3621.320423   4622.297019
0.314298   832.524389   1891.739698   3137.300071   3816.770423
0.320548   904.536990   2010.664427   3165.431587   4178.776886
0.326798   899.282315   2190.195500   3335.117051   4094.243346
0.333048   927.550616   2131.927755   3308.591527   3842.579253
0.339298   1725.619214   2234.538978   3391.381519   4403.805739
0.345548   1537.529619   2388.401439   3522.963555   4369.026838
