tmin	tier	text	tmax
0	Parlator	(.)	0.029911
0.029911	Parlator	(|O)	0.049471
0.049471	Parlator	m#	0.125934
0.125934	Parlator	gk^h	0.189949
0.254317	Parlator	"|O	0.284194
0.284194	Parlator	d^h\	0.335762
0.335762	Parlator	a	0.371326
0.412224	Parlator	t^s\#	0.481574
0.481574	Parlator	p^h	0.531364
0.531364	Parlator	|O#	0.552702
0.582931	Parlator	s\	0.684289
0.684289	Parlator	l	0.707454
0.707454	Parlator	|Ou	0.736774
0.736774	Parlator	(_)	0.808763
0.808763	Parlator	s	0.881669
0.881669	Parlator	k^h	0.945684
0.945684	Parlator	u_k#	1.031038
1.031038	Parlator	(.)	1.379565
1.427141	Parlator	a#	1.468475
1.468475	Parlator	v^j	1.537825
1.567080	Parlator	i	1.616066
1.616066	Parlator	i~#	1.648073
1.648073	Parlator	z	1.706754
1.743580	Parlator	"a	1.783217
1.783217	Parlator	t^|S	1.875683
1.875683	Parlator	|1	1.925473
1.925473	Parlator	n	1.982375
2.019345	Parlator	|O#	2.091313
2.132629	Parlator	|O	2.167308
2.167308	Parlator	t_}#	2.231323
2.231323	Parlator	p^h	2.288225
2.288225	Parlator	|O	2.323789
2.323789	Parlator	t^|S	2.403808
2.403808	Parlator	|O	2.467824
2.467824	Parlator	n	2.522794
2.522794	Parlator	h	2.573117
2.573117	Parlator	k^h	2.637132
2.637132	Parlator	u_k#	2.713595
2.713595	Parlator	(.)	3.214514
3.214514	Parlator	r	3.273728
3.273728	Parlator	"|O	3.346634
3.346634	Parlator	b^h\^j	3.422564
3.461384	Parlator	a#	3.502583
3.502583	Parlator	n	3.536368
3.536368	Parlator	a#	3.617810
3.617810	Parlator	(g^h\r)	3.698718
3.698718	Parlator	u	3.731299
3.767534	Parlator	b^h\^j	3.835106
3.835106	Parlator	"|E	3.915219
3.915219	Parlator	j	3.959199
3.959199	Parlator	y	4.018794
4.057381	Parlator	|Z#	4.180077
4.207129	Parlator	"a	4.242693
4.242693	Parlator	j	4.285370
4.285370	Parlator	s\	4.381393
4.381393	Parlator	a	4.415179
4.415179	Parlator	a#	4.456077
4.456077	Parlator	t^|S	4.596176
4.596176	Parlator	|1#	4.619672
4.619672	Parlator	l	4.641010
4.641010	Parlator	"a	4.724052
4.724052	Parlator	t^h	4.820075
4.820075	Parlator	a#	4.869882
4.914320	Parlator	(.)	5.294855
5.294855	Parlator	pj)	5.373629
5.373629	Parlator	"i	5.402984
5.438968	Parlator	i	5.467873
5.467873	Parlator	r	5.499881
5.499881	Parlator	|S	5.591814
5.591814	Parlator	|O#	5.631161
5.667032	Parlator	m	5.747051
5.747051	Parlator	|O	5.763040
5.796840	Parlator	j	5.843271
5.871085	Parlator	a#	5.924338
5.924338	Parlator	|S	6.035119
6.035119	Parlator	|1	6.061500
6.082895	Parlator	|1	6.116557
6.166879	Parlator	t^h	6.221708
6.262613	Parlator	"a#	6.368167
6.368167	Parlator	dt_h	6.487588
6.487588	Parlator	|O#	6.514627
6.514627	Parlator	b^h\	6.589231
6.589231	Parlator	"|1	6.724177
6.749256	Parlator	|O#	6.779209
6.797782	Parlator	n	6.857117
6.857117	Parlator	a#	6.899021
6.928867	Parlator	t^h	7.007369
7.007369	Parlator	|1	7.042368
7.042368	Parlator	s\	7.152920
7.152920	Parlator	n_k	7.210159
7.210159	Parlator	t^s#	7.357413
7.357413	Parlator	(.)	8.989648
8.989648	Parlator	j_t	9.038335
9.082194	Parlator	a#	9.139234
9.139234	Parlator	m	9.192561
9.220192	Parlator	|O	9.252647
9.252647	Parlator	m#	9.291865
9.291865	Parlator	g^h\	9.307945
9.337864	Parlator	a	9.390282
9.441917	Parlator	p^h	9.530220
9.530220	Parlator	|O_k#	9.587123
9.587123	Parlator	s\^l	9.678506
9.678506	Parlator	|O	9.733672
9.780947	Parlator	s	9.837849
9.837849	Parlator	k^h	9.894134
9.894134	Parlator	u#	9.933715
9.933715	Parlator	t^h	10.011806
10.011806	Parlator	|O#	10.058346
10.058346	Parlator	n	10.116317
10.116317	Parlator	"a	10.171897
10.171897	Parlator	l	10.193678
10.193678	Parlator	|E	10.227803
10.280621	Parlator	bj)^h\	10.371309
10.371309	Parlator	i#	10.429986
10.469323	Parlator	|O	10.516635
10.554077	Parlator	|O#	10.580482
10.580482	Parlator	d^h	10.664712
10.664712	Parlator	|1	10.756919
10.807992	Parlator	m#	10.873336
10.873336	Parlator	|O	10.904954
10.904954	Parlator	|O#	10.944535
10.982856	Parlator	t^|S	11.068615
11.068615	Parlator	|1#	11.121191
11.190906	Parlator	s\#	11.318723
11.318723	Parlator	k^h	11.522264
11.522264	Parlator	a#	11.583037
11.583037	Parlator	s\	11.701249
11.701249	Parlator	"|E	11.739642
11.763486	Parlator	r	11.790333
11.790333	Parlator	|O	11.856428
11.856428	Parlator	(b^h\)#	11.977200
11.977200	Parlator	i_t	12.044196
12.044196	Parlator	(.)	12.681038
12.681038	Parlator	"a#	12.729068
12.757951	Parlator	v^j	12.807290
12.807290	Parlator	i	12.889530
12.889530	Parlator	i~	12.968704
12.968704	Parlator	s#	13.152718
13.152718	Parlator	(.)	13.536535
13.536535	Parlator	r_c	13.660672
13.660672	Parlator	"a	13.726557
13.726557	Parlator	n	13.797594
13.797594	Parlator	|O	13.855421
13.909978	Parlator	|O#	13.970954
13.970954	Parlator	(.)	14.292051
14.292051	Parlator	p^h	14.320592
14.320592	Parlator	|S	14.422738
14.422738	Parlator	|1_k	14.506108
14.506108	Parlator	w	14.562438
14.610664	Parlator	a	14.632059
14.666838	Parlator	|Z	14.732181
14.732181	Parlator	a#	14.830572
14.830572	Parlator	n	14.872632
14.872632	Parlator	a#	14.986795
14.986795	Parlator	gk^h\	15.094199
15.094199	Parlator	r	15.111474
15.111474	Parlator	u	15.150651
15.150651	Parlator	b^h	15.227113
15.227113	Parlator	"a#	15.431606
15.431606	Parlator	(.)	15.966844
15.966844	Parlator	i	16.062867
16.062867	Parlator	dj)^h\	16.111024
16.170266	Parlator	"a#	16.216926
16.216926	Parlator	p^h\	16.333154
16.333154	Parlator	|O	16.367767
16.394511	Parlator	|O	16.422064
16.422064	Parlator	t^h#	16.553407
16.553407	Parlator	(.)	17.839136
17.839136	Parlator	fi)	17.911972
17.911972	Parlator	i	17.972501
17.972501	Parlator	g^h\	18.037401
18.037401	Parlator	u	18.100531
18.100531	Parlator	r	18.135792
18.135792	Parlator	k^h	18.201889
18.201889	Parlator	'a#	18.271736
18.271736	Parlator	^z\s\	18.375385
18.375385	Parlator	fi)	18.385043
18.385043	Parlator	i	18.435471
18.435471	Parlator	n	18.484622
18.484622	Parlator	t^h	18.542123
18.542123	Parlator	|1_k#	18.596201
18.596201	Parlator	b^h\	18.652466
18.652466	Parlator	a	18.690007
18.718561	Parlator	r_0r	18.776394
18.776394	Parlator	b^h\	18.846995
18.846995	Parlator	"u	18.877213
18.877213	Parlator	u	18.914591
