Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
0.026767   1011.026583   2075.651893   3320.208271   4149.663558
0.033017   846.389003   1261.173428   2471.725717   3639.837478
0.039267   1306.828254   2458.394279   3297.415956   4154.571608
0.045517   1189.917953   2395.065640   3135.349891   4039.695302
0.051767   528.605083   1718.876636   2719.673051   4004.139799
0.058017   1414.092607   1986.250810   2957.574527   4005.426049
0.064267   1154.694509   2208.397792   3035.071015   3957.030835
0.070517   1068.814790   2208.589883   3051.506390   3773.397131
0.076767   267.151803   1550.488868   2448.731696   3472.120001
0.083017   1462.821567   2435.276052   2743.257303   3892.093886
0.089267   1455.746067   2084.705582   2725.745917   4028.710456
0.095517   1503.008487   2709.994290   3742.043027   4385.792334
0.101767   1409.129221   2471.722512   2973.249688   4135.664750
0.108017   1759.129983   2731.318471   3618.492367   4380.920175
0.114267   1623.888891   2503.576621   3490.446177   4529.243407
0.120517   425.985610   1580.732649   2588.739144   3574.980132
0.126767   1519.963830   2595.102101   3533.675140   4633.285617
0.133017   1482.082597   2451.390893   2631.248713   3924.686384
0.139267   1456.018165   2251.271798   2512.545307   3785.800425
0.145517   661.466915   1811.872677   3081.742426   3878.179506
0.151767   619.058499   1828.992849   2593.637275   3692.905657
0.158017   522.380331   1705.855945   2568.107550   3529.816410
0.164267   1720.049877   2716.236211   3262.387807   4631.536870
0.170517   1617.958687   2892.372052   3322.534419   4708.380762
0.176767   120.718973   1516.238755   2983.308012   3346.352656
0.183017   487.039438   1554.795420   2474.492992   3245.406970
0.189267   563.957031   1543.689042   2539.102815   3204.219418
0.195517   472.654788   1543.198611   2547.142148   3358.607339
0.201767   533.775654   1549.817469   2506.413618   3298.178919
0.208017   469.478186   1495.027999   2426.823888   3247.453698
0.214267   393.797706   1505.679276   2467.109422   3336.628091
0.220517   431.380415   1488.856317   2499.217634   3408.372782
0.226767   416.571088   1449.147961   2470.310003   3526.812845
0.233017   374.455760   1426.911856   2468.738352   3458.522675
0.239267   267.870703   1514.188442   2469.551356   3379.462489
0.245517   249.219426   1563.126431   2492.185749   3277.652907
0.251767   86.544372   1538.237455   2492.866316   3270.292982
0.258017   172.302312   1106.151448   2331.105618   3298.268713
0.264267   231.414632   1011.545519   2347.869461   3457.548289
0.270517   217.532106   2042.057088   3126.947198   4070.702811
0.276767   168.002498   1605.313249   2977.083790   3057.403905
0.283017   111.135696   1576.330927   2566.300201   3625.833879
0.289267   1716.212218   2575.793662   3389.840088   4516.745375
0.295517   1773.443614   2452.108858   3257.401325   4450.950042
0.301767   228.956675   1784.733463   2298.568079   3306.150768
0.308017   252.900391   1776.843139   2286.437151   3286.636718
0.314267   209.765219   1782.214562   2256.056815   3286.846242
0.320517   201.521580   1747.666112   2231.729972   3249.347121
0.326767   292.084256   1741.547255   2292.214604   3237.862356
0.333017   338.422177   1760.793906   2341.046255   3307.178672
0.339267   362.802489   1752.158658   2346.640703   3146.906350
0.345517   353.862442   1726.297565   2341.458358   3352.613565
0.351767   359.425532   1693.270292   2371.964466   3392.785006
0.358017   355.880297   1685.775325   2389.120928   3272.458429
0.364267   323.325346   1656.293855   2402.363480   3526.172426
0.370517   350.996362   1575.178645   2413.469364   3727.958873
0.376767   354.619220   1566.621026   2397.923134   3561.539560
0.383017   355.732275   1546.638971   2382.271415   3851.132825
0.389267   359.250397   1499.053381   2358.706881   3623.259501
0.395517   359.090348   1508.588955   2383.368333   3214.861037
0.401767   336.053728   1488.276514   2323.079818   3110.975066
0.408017   370.607777   1443.337722   2282.254136   3020.081447
0.414267   197.895252   1430.872305   2277.981984   2973.730788
0.420517   1688.867355   2568.237899   3702.812536   3904.136874
0.426767   145.534029   1595.887507   2466.497683   3611.590240
0.433017   162.986684   1537.262266   2384.032360   3353.929366
0.439267   172.639242   1511.878542   2407.293969   3204.549343
0.445517   172.674792   1497.530130   2557.216016   3535.853154
0.451767   163.096208   1566.650486   2388.883910   3641.375794
0.458017   146.154641   1613.036857   2357.884015   3733.656036
0.464267   112.566986   1668.545213   2248.691416   3461.993505
0.470517   1759.036294   1774.049286   2910.733344   3372.468943
0.476767   732.868080   1755.882998   2175.509022   3032.263477
0.483017   893.443429   1755.281612   2333.845632   3685.156670
0.489267   826.698728   1767.988080   1780.735714   3704.892157
0.495517   391.893467   1684.239301   2192.362017   3649.309813
0.501767   439.468418   1615.114344   2374.703438   3377.665730
0.508017   478.702811   1557.262359   2350.624030   3377.875517
0.514267   514.410854   1478.445198   2304.655968   3379.851897
0.520517   553.561068   1420.966272   2228.314689   3398.988888
0.526767   595.199124   1393.500119   2160.489314   3378.214689
0.533017   631.278725   1372.157667   2135.051180   3400.656499
0.539267   647.279426   1354.527941   2136.191552   3419.672638
0.545517   657.110377   1345.459823   2172.723311   3438.950470
0.551767   662.018447   1340.308889   2197.063750   3395.564012
0.558017   673.821466   1349.321489   2208.864173   3407.805685
0.564267   686.154462   1366.429295   2210.760293   3404.626980
0.570517   693.092657   1376.227835   2232.617010   3374.124016
0.576767   693.661932   1381.712574   2270.643740   3381.480154
0.583017   696.264164   1388.777126   2281.485974   3421.242587
0.589267   697.223248   1397.199621   2282.704123   3505.388803
0.595517   686.290759   1395.364387   2269.077668   3382.366158
0.601767   661.380898   1392.951972   2244.925578   3323.666540
0.608017   612.151672   1376.513365   2278.152453   3334.781061
0.614267   580.075596   1355.339399   2395.317979   3423.570884
0.620517   527.720371   1327.287296   2499.471066   3014.861085
0.626767   370.386804   1306.023068   2561.941386   2565.252171
0.633017   349.822660   1422.906536   2590.360273   2728.063111
0.639267   342.581184   1434.879809   2568.874456   2734.847822
0.645517   383.464549   1264.809732   2318.612497   2582.793587
0.651767   422.963749   1126.992824   2063.026154   2587.755796
0.658017   357.715277   1342.173992   2612.445096   2644.412364
0.664267   373.019910   1301.230123   2492.245672   2779.286927
0.670517   406.635158   1278.323188   2478.806489   3030.063006
0.676767   434.660485   1248.794141   2337.966608   3229.249864
0.683017   451.319330   1240.358253   2306.549121   3308.444183
0.689267   451.622753   1241.318078   2383.178792   3313.417005
0.695517   458.135419   1231.750658   2356.220653   3298.220452
0.701767   471.495583   1220.039923   2435.456111   3325.487070
0.708017   478.829436   1213.263053   2492.830971   3296.423307
0.714267   477.093735   1215.659066   2481.017446   3261.558990
0.720517   467.226077   1190.924021   2469.588039   3185.047277
0.726767   461.226376   1163.864834   2451.912269   3228.877244
0.733017   457.648630   1157.233232   2448.606497   3190.628439
0.739267   464.517259   1152.050395   2454.462978   3190.047097
0.745517   475.531956   1140.037907   2461.722720   3246.438974
0.751767   478.171087   1137.062587   2468.503012   3219.011586
0.758017   470.816282   1137.361457   2469.340248   3173.020964
0.764267   466.233709   1133.862462   2496.703264   3218.726565
0.770517   459.685663   1125.890822   2493.378697   3219.432318
0.776767   461.335224   1121.057704   2456.011878   3185.734828
0.783017   465.150789   1119.609480   2445.954686   3172.129715
0.789267   463.912103   1119.948327   2489.661071   3118.951017
0.795517   452.593529   1125.952529   2501.509476   3138.773581
0.801767   439.430335   1122.788270   2460.084363   3139.612057
0.808017   437.671442   1149.013710   2454.366106   3146.958082
0.814267   430.996966   1159.172886   2454.116044   3141.317649
0.820517   418.134189   1172.475753   2451.041701   3137.772409
0.826767   417.416060   1198.081286   2484.246410   3147.105750
0.833017   401.883300   1226.993225   2511.695032   3142.043903
0.839267   394.558407   1214.029963   2493.236812   3231.279292
0.845517   455.437800   1220.704158   2456.831795   3214.496430
0.851767   459.186747   1257.928998   2545.084961   3471.297467
0.858017   424.199152   1312.908203   2460.785967   3500.907460
0.864267   407.917219   1276.965318   2403.338824   3345.268324
0.870517   410.215774   1191.244058   2551.829455   3272.918546
0.876767   458.446333   1202.822023   2498.183566   3209.528731
0.883017   472.359332   1238.866986   2536.504216   3188.704185
0.889267   495.682059   1528.855822   2622.908815   2975.836054
0.895517   523.749165   1871.493754   2962.824234   2972.682972
0.901767   506.256121   1730.543642   2553.709315   3022.238572
0.908017   510.426524   1506.007625   2945.230270   3138.539558
0.914267   542.055659   1393.142650   2990.991655   3493.724581
0.920517   550.111355   1472.205037   3018.876074   3458.197301
0.926767   567.212865   1489.193399   3013.290127   3407.821497
0.933017   551.709587   1475.984939   3022.866335   3378.846534
0.939267   516.920120   1805.288638   2997.258609   3350.649581
0.945517   464.308403   1273.867338   2987.813148   3320.470674
0.951767   486.570128   1426.782064   3077.591258   3246.751823
0.958017   509.606951   1780.615165   3088.938393   3117.702586
0.964267   580.288621   1781.904640   3071.723332   3081.801851
0.970517   556.633348   1715.554070   2907.476120   3209.678610
0.976767   496.056061   1735.745580   2794.795516   3282.680291
0.983017   501.981775   1568.612727   2999.902182   3083.261849
0.989267   426.030760   1401.914008   2906.428481   3129.165837
0.995517   1380.024957   2892.019808   3083.613536   4430.585293
1.001767   487.135214   1399.047572   2938.263717   3080.628404
1.008017   496.972565   1462.539269   2690.414026   3159.939089
1.014267   479.070562   1412.088834   2615.809894   3150.850455
1.020517   484.338362   1376.134037   3010.717088   3540.338553
1.026767   455.755391   1321.847133   2857.022601   3217.923383
1.033017   383.669002   1304.001497   2688.067462   3348.397047
1.039267   326.228917   1303.574425   2762.068901   3162.289054
1.045517   397.322085   1305.201681   2850.797435   3124.298532
1.051767   425.265371   1264.159107   2979.504598   3348.360732
1.058017   389.401026   1238.700903   2882.493795   3590.407358
1.064267   404.458857   1298.717644   2876.512556   3645.275334
1.070517   400.688714   1291.367472   2789.326570   3799.805404
1.076767   456.416857   1319.319370   2918.394499   3099.140780
1.083017   471.699324   1343.378600   2708.617681   3406.320507
1.089267   433.999535   1294.485598   2639.284629   3418.971872
1.095517   430.262944   1289.348862   2882.804760   3620.800122
1.101767   444.523794   1353.245912   2823.499047   3705.713020
1.108017   328.866723   1265.225939   2758.772447   3515.165390
1.114267   1217.807200   1468.980761   3165.095588   3550.009208
1.120517   64.532067   1205.062462   2327.124111   3283.204334
1.126767   61.531207   1185.847077   2439.178314   3436.436539
1.133017   80.110933   1330.493562   2744.750632   3480.611906
1.139267   103.541911   1368.453278   2809.334396   3184.717848
1.145517   1171.398049   2604.362494   3214.503010   4350.907535
1.151767   1106.264899   2469.154413   3129.254037   4472.525098
1.158017   1209.792743   2574.723316   3360.167863   4525.125103
1.164267   382.897268   1472.994319   2935.079324   4044.315554
1.170517   332.663829   1561.069643   2977.701572   4070.453495
1.176767   1267.473482   2761.584749   3729.438839   4928.122689
1.183017   1324.370998   2880.361404   3704.361277   4988.955454
1.189267   109.007619   1367.781756   2751.988755   3379.042663
1.195517   1301.258124   2745.869686   3442.599778   4419.082447
1.201767   1287.474214   1906.039346   2983.348950   3965.627982
1.208017   1293.089231   1945.907178   3135.043482   4026.916816
