tmin	tier	text	tmax
0	Parlator	(.)	0.274043
0.274043	Parlator	n	0.308132
0.308132	Parlator	"a	0.347091
0.347091	Parlator	z	0.439618
0.439618	Parlator	1	0.476953
0.476953	Parlator	(v_oo~m)#	0.662007
0.662007	Parlator	s\	0.748040
0.748040	Parlator	e#	0.793492
0.793492	Parlator	t^h	0.887642
0.900629	Parlator	o	0.924978
0.924978	Parlator	m	0.989909
1.020751	Parlator	a	1.066203
1.066203	Parlator	Z#	1.147367
1.147367	Parlator	v	1.238270
1.238270	Parlator	r	1.282099
1.282099	Parlator	o`	1.330797
1.330797	Parlator	n	1.402221
1.450920	Parlator	a#	1.504488
1.504488	Parlator	(.)	3.354884
3.354884	Parlator	j	3.380857
3.408452	Parlator	"e	3.439295
3.439295	Parlator	s	3.510719
3.565910	Parlator	e#	3.596753
3.596753	Parlator	k^h	3.750964
3.750964	Parlator	o	3.802909
3.802909	Parlator	S	3.872710
3.872710	Parlator	t^h	3.957120
3.957120	Parlator	o	4.004195
4.004195	Parlator	v_j	4.057763
4.057763	Parlator	j	4.142174
4.142174	Parlator	"o	4.176263
4.245923	Parlator	c	4.307608
4.307608	Parlator	j	4.358591
4.392680	Parlator	m#	4.513764
4.664729	Parlator	m	4.715712
4.715712	Parlator	i	4.755632
4.755632	Parlator	S	4.818940
4.818940	Parlator	k^h	4.900104
4.900104	Parlator	o	4.941348
4.941348	Parlator	m#	5.016980
5.016980	Parlator	t^h	5.078665
5.078665	Parlator	u	5.108545
5.108545	Parlator	k^h	5.180931
5.180931	Parlator	e#	5.225421
5.245862	Parlator	n	5.298469
5.298469	Parlator	a#	5.335804
5.335804	Parlator	g^h	5.443902
5.443902	Parlator	o	5.478512
5.478512	Parlator	S	5.554285
5.554285	Parlator	t^h	5.625709
5.625709	Parlator	o	5.679278
5.679278	Parlator	v	5.736092
5.736092	Parlator	a	5.775572
5.775572	Parlator	G#	5.846475
5.846475	Parlator	o	5.877838
5.908160	Parlator	d^h\#	5.963872
5.963872	Parlator	s	6.034775
6.034775	Parlator	a	6.067762
6.067762	Parlator	m	6.148264
6.148264	Parlator	e	6.218065
6.218065	Parlator	g^h#	6.287866
6.320332	Parlator	u	6.369692
6.411897	Parlator	r	6.453441
6.453441	Parlator	o	6.521618
6.521618	Parlator	d^z	6.628755
6.628755	Parlator	e	6.705049
6.705049	Parlator	n\	6.766733
6.857637	Parlator	o_k#	6.982629
6.982629	Parlator	(.)	7.919120
7.919120	Parlator	j	7.945754
7.945754	Parlator	e	7.990544
7.990544	Parlator	s	8.045736
8.045736	Parlator	t^h	8.123653
8.123653	Parlator	e#	8.168143
8.201570	Parlator	z#	8.259047
8.259047	Parlator	d^z\	8.323316
8.359690	Parlator	"a	8.404480
8.404480	Parlator	d^h\	8.464541
8.464541	Parlator	a#	8.534342
8.534342	Parlator	p^r	8.609675
8.609675	Parlator	r	8.638232
8.638232	Parlator	a	8.692462
8.692462	Parlator	z\	8.753485
8.786612	Parlator	a	8.831402
8.831402	Parlator	d^h\	8.880101
8.880101	Parlator	a#	8.932707
8.971004	Parlator	s\	9.049362
9.049362	Parlator	l_0	9.104554
9.104554	Parlator	u~	9.186900
9.186900	Parlator	z	9.271310
9.271310	Parlator	o	9.337865
9.337865	Parlator	kc^h^j	9.495323
9.495323	Parlator	i	9.542698
9.595966	Parlator	m#	9.711219
9.711219	Parlator	(.)	10.514601
10.514601	Parlator	f	10.551936
10.551936	Parlator	S	10.624984
10.624984	Parlator	"1	10.654203
10.675305	Parlator	j	10.717511
10.717511	Parlator	s	10.787312
10.787312	Parlator	t^s	10.878215
10.878215	Parlator	1#	10.905811
10.905811	Parlator	m	10.993468
10.993468	Parlator	"o	11.017817
11.111967	Parlator	i#	11.235336
11.235336	Parlator	p^h	11.361952
11.361952	Parlator	S	11.439869
11.439869	Parlator	o	11.488567
11.488567	Parlator	t^h	11.578850
11.578850	Parlator	k^h	11.677870
11.677870	Parlator	o	11.757410
11.757410	Parlator	v^j	11.794746
11.794746	Parlator	i	11.895870
11.933205	Parlator	e	11.988397
11.988397	Parlator	h#	12.078819
12.078819	Parlator	(.)	12.296819
12.296819	Parlator	k^h	12.367763
12.367763	Parlator	o	12.424577
12.424577	Parlator	d^h\	12.479769
12.479769	Parlator	"a	12.569049
12.569049	Parlator	l^j	12.606385
12.606385	Parlator	i#	12.658329
12.658329	Parlator	p^h	12.750856
12.750856	Parlator	o#	12.804424
12.804424	Parlator	s\	12.887212
12.887212	Parlator	l_0	12.950519
12.976973	Parlator	u~	13.007815
13.007815	Parlator	n_o	13.088498
13.088498	Parlator	zs	13.197258
13.197258	Parlator	k^h	13.307641
13.307641	Parlator	u_k#	13.451972
13.451972	Parlator	(.)	13.909736
13.909736	Parlator	i#	13.939442
13.939442	Parlator	j	13.973531
14.024989	Parlator	"o#	14.059078
14.059078	Parlator	t^h	14.166214
14.166214	Parlator	1	14.221406
14.221406	Parlator	Z#	14.304193
