Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
0.027633   1742.636534   2824.775469   3082.536708   4381.649804
0.033883   931.843378   2207.386245   2876.927137   4137.008526
0.040133   995.755897   2175.078546   3254.346806   4054.876297
0.046383   1134.276211   2207.145471   3234.265616   3765.012094
0.052633   835.729445   1864.052427   3227.839482   3895.742558
0.058883   784.426140   1866.686807   3304.740215   4144.823466
0.065133   1161.955801   2018.395567   3271.549032   4392.408425
0.071383   1254.094053   2302.300955   2940.017977   3891.458757
0.077633   1156.356879   2198.602147   3296.805257   3793.237648
0.083883   1110.628989   2222.156549   3359.913564   4143.078713
0.090133   1157.779923   2442.252154   3189.070205   3394.026635
0.096383   1091.111285   1997.515626   3104.748696   3645.670940
0.102633   837.145304   1959.029141   2991.372796   3861.019196
0.108883   694.978999   1938.271796   2946.901512   3995.133128
0.115133   978.649064   1933.665066   2985.050231   3960.455849
0.121383   1057.431452   1972.139537   2973.824476   3927.540285
0.127633   1075.511455   2237.664224   2974.652286   3919.282924
0.133883   1371.791718   2871.313847   3784.189129   4874.447521
0.140133   1186.324374   2728.698448   3756.878411   4795.863078
0.146383   1056.754053   2490.295195   3451.593158   4083.102374
0.152633   1088.805515   2371.203207   3623.745694   3946.261678
0.158883   1105.618349   2193.911087   3277.381145   3860.036193
0.165133   1563.435169   2730.512220   3716.239599   4837.263079
0.171383   1614.846871   2495.443449   2621.343277   3682.023891
0.177633   1589.699959   2708.214995   3623.740006   4980.716704
0.183883   1547.163091   2866.951525   3680.095294   5096.279248
0.190133   749.976771   1434.396939   2774.306232   3692.282490
0.196383   1273.122302   2280.443339   2927.859230   3785.717465
0.202633   1275.778783   2560.505695   2700.866514   3607.861022
0.208883   1545.934186   2666.899635   3696.892134   4446.771520
0.215133   1518.503677   2318.020995   3121.264892   3835.340399
0.221383   1432.181487   2285.042205   3140.830366   3910.771902
0.227633   1417.161120   1902.746539   3054.639275   3952.573882
0.233883   1424.957687   2947.354730   3744.521661   3836.260085
0.240133   1446.356241   2957.625871   3102.477117   3866.156265
0.246383   1359.853780   1573.812776   2952.226821   3549.410618
0.252633   1759.216878   2904.891745   3642.156126   4979.619631
0.258883   322.682084   1468.608995   2872.857865   3823.207024
0.265133   374.758409   1283.596229   2761.853101   3154.050190
0.271383   387.082898   1248.634821   2508.065468   3104.801277
0.277633   390.173069   1253.370272   2484.464009   3202.130275
0.283883   390.625390   1251.476329   2521.086186   3262.447988
0.290133   387.200910   1248.031056   2547.719816   3261.364690
0.296383   380.951978   1267.224403   2565.529292   3317.411460
0.302633   374.503054   1287.240567   2557.692453   3372.745169
0.308883   365.732010   1288.193638   2536.537214   3419.934300
0.315133   357.810319   1298.132135   2552.913023   3523.273058
0.321383   344.649760   1284.698824   2593.603464   3635.477252
0.327633   285.930900   1201.636046   2563.005760   3726.242410
0.333883   324.332349   1209.100793   2537.268838   3756.584458
0.340133   372.653801   1246.775787   2578.147493   3501.202339
0.346383   369.269147   1149.801909   2545.589037   3420.270409
0.352633   358.143785   1140.980808   2550.977370   3437.656209
0.358883   359.628143   1154.744730   2542.904463   3389.717110
0.365133   370.511504   1169.177074   2545.241998   3603.400416
0.371383   381.500680   1385.807323   2603.450704   3345.373654
0.377633   335.941144   1848.493789   3137.284572   3611.980783
0.383883   1035.064265   2004.933058   3244.471948   3835.197059
0.390133   1680.313112   1711.743721   3254.048000   3849.025555
0.396383   1518.338632   2566.285455   3351.422109   4026.699562
0.402633   1489.997470   2537.564484   3411.208884   4126.144019
0.408883   122.774587   1633.861834   2980.516023   3346.659812
0.415133   188.080795   1580.794579   3251.223742   3983.356214
0.421383   431.058936   1544.763642   3239.959763   3823.204992
0.427633   600.393964   1696.184749   3221.893094   3755.534962
0.433883   821.497697   1609.734949   3198.891590   3729.703063
0.440133   1093.745069   1744.692393   3220.325794   3720.125553
0.446383   1136.149433   1880.033745   3261.044692   3765.715573
0.452633   1139.278867   1878.423878   3247.774278   3823.232214
0.458883   1121.886116   2014.328494   3279.057685   3846.093961
0.465133   1249.934155   1987.536365   3272.478916   3817.197499
0.471383   1136.366720   2126.036402   3266.456293   3823.720174
0.477633   272.970757   1239.252089   3035.924797   3562.938249
0.483883   340.069261   1118.358081   2451.369335   3223.639916
0.490133   397.612630   1128.257631   2386.071832   3212.249862
0.496383   429.210791   1159.470184   2354.201527   3224.106476
0.502633   428.295873   1201.920648   2321.190875   3211.724263
0.508883   426.861136   1233.542692   2322.535892   3213.401749
0.515133   419.984363   1306.885365   2356.456412   3231.325284
0.521383   407.081754   1345.819059   2345.248000   3226.686327
0.527633   396.054857   1364.244796   2320.358072   3215.289194
0.533883   380.341755   1418.803800   2364.969587   3222.507881
0.540133   346.459348   1511.113101   2441.179165   3211.164372
0.546383   321.413131   1595.705102   2486.131744   3193.604313
0.552633   340.416138   1634.031399   2560.034266   3427.643404
0.558883   335.725894   1585.527028   2610.501268   3570.546555
0.565133   249.343552   1567.940906   2649.699676   3591.058787
0.571383   307.040571   1414.520968   2540.911003   3361.034124
0.577633   379.350598   1453.594810   2596.371871   3407.812891
0.583883   396.014981   1561.798389   2822.213096   3482.604736
0.590133   413.794701   2154.977789   2861.690993   3590.414509
0.596383   416.066337   2593.280141   3205.012184   3947.671085
0.602633   426.438241   2538.125314   3096.691136   3671.928732
0.608883   415.170261   2413.318229   3082.903679   3690.325533
0.615133   398.198704   2353.796503   3092.150433   3855.785455
0.621383   363.208775   2516.137688   2939.497006   3888.722963
0.627633   259.724197   2643.838150   2793.001503   3884.216120
0.633883   164.263910   2533.204191   2866.505190   3839.925496
0.640133   130.744811   2435.271007   3041.708015   3712.594687
0.646383   182.542797   2220.055961   2944.046588   3726.939195
0.652633   229.924217   2097.616653   2894.827175   3759.703787
0.658883   251.819131   2120.733153   2800.359981   3728.570803
0.665133   266.829597   2077.411204   2845.133330   3770.679100
0.671383   281.725928   2033.182805   2822.050921   3755.211392
0.677633   289.279518   1899.227325   2416.051999   3517.673253
0.683883   298.706824   1791.669803   2397.606119   3684.775351
0.690133   302.740436   1701.083932   2369.483135   3353.864116
0.696383   306.910305   1610.675158   2320.794641   3458.621389
0.702633   306.060279   1536.522902   2299.164641   3315.321008
0.708883   308.461356   1512.309552   2271.918913   3314.992012
0.715133   316.755181   1381.003755   2216.252208   3287.688808
0.721383   325.053294   1250.395179   2243.053367   3291.624973
0.727633   327.344768   1064.839368   2280.742764   3299.742381
0.733883   326.119845   1029.215700   2300.375230   3325.840825
0.740133   324.362452   982.461393   2393.310505   3344.953635
