tmin	tier	text	tmax
0	Parlator	(.)	0.452457
0	Eksplorator	(...)	3.434139
0.452457	Parlator	(_)	0.532563
0.532563	Parlator	(_)	0.603961
0.603961	Parlator	(_)	0.652721
0.652721	Parlator	(_)	0.743274
0.743274	Parlator	(_)	0.905226
0.905226	Parlator	(_)	0.948762
0.948762	Parlator	(_)	1.103748
1.103748	Parlator	(_)	1.166439
1.166439	Parlator	(_)	1.340581
1.340581	Parlator	(_)	1.427652
1.427652	Parlator	(...)	6.699000
3.434139	Eksplorator	navet jak to sow~ tekst1 t1pu tam doft^s\ip1 i t^S1 cos\ tam	6.700741
6.699000	Parlator	 p^h\	6.834830
6.700741	Eksplorator	(...)	28.165715
6.834830	Parlator	o#	6.879585
6.879585	Parlator	m	6.971881
6.971881	Parlator	o	7.042059
7.042059	Parlator	m#	7.120423
7.120423	Parlator	t^h	7.163959
7.163959	Parlator	"a	7.248766
7.248766	Parlator	k^c^h	7.354993
7.354993	Parlator	e#	7.571451
7.571451	Parlator	(_)	7.721213
7.721213	Parlator	(_)	7.874458
7.874458	Parlator	(_)	8.001060
8.001060	Parlator	(.)	9.261423
9.261423	Parlator	(pj@)	9.423649
9.423649	Parlator	s	9.482857
9.482857	Parlator	"e	9.555997
9.555997	Parlator	N	9.629136
9.629136	Parlator	(ci)#	9.900524
9.900524	Parlator	t^S	10.071457
10.071457	Parlator	1_0(.)#	10.115204
10.115204	Parlator	(.)	12.241115
12.241115	Parlator	(_)	12.307289
12.307289	Parlator	(_)	12.375204
12.375204	Parlator	(_)	12.470983
12.470983	Parlator	(_)	12.530191
12.530191	Parlator	(_)	12.615520
12.615520	Parlator	(_)	12.660797
12.660797	Parlator	(_)	12.792995
12.792995	Parlator	(_)	12.866134
12.866134	Parlator	(_)	12.923601
12.923601	Parlator	(.)	13.228300
13.228300	Parlator	k^h	13.264919
13.264919	Parlator	"o	13.376370
13.376370	Parlator	d^t^h	13.524391
13.524391	Parlator	c^h	13.649773
13.649773	Parlator	i#	13.745551
13.745551	Parlator	(.)	14.398534
14.398534	Parlator	k^h\	14.443811
14.443811	Parlator	"o	14.523966
14.523966	Parlator	(tci)#	14.774580
14.774580	Parlator	s\	14.903445
14.903445	Parlator	l	14.943448
14.943448	Parlator	"u	14.997432
14.997432	Parlator	w	15.103659
15.103659	Parlator	s	15.171623
15.171623	Parlator	c^h	15.316161
15.316161	Parlator	e#	15.380594
15.380594	Parlator	t^S	15.497219
15.497219	Parlator	1#	15.566876
15.566876	Parlator	t^s	15.666186
15.666186	Parlator	o	15.756740
15.756740	Parlator	s\#	15.869932
15.869932	Parlator	t^h	15.920434
15.920434	Parlator	a	16.000539
16.000539	Parlator	c^h	16.106766
16.106766	Parlator	e	16.225182
16.225182	Parlator	g^h\	16.268718
16.268718	Parlator	o#	16.355789
16.355789	Parlator	t^h	16.423704
16.423704	Parlator	a	16.503809
16.503809	Parlator	k^h\	16.583914
16.583914	Parlator	a#	16.634416
16.634416	Parlator	k^}	16.735418
16.735418	Parlator	s\	16.792734
16.792734	Parlator	"o	16.885030
