tmin	tier	text	tmax
0	Parlator	(.)	0.669136
0.669136	Parlator	n	0.849031
0.849031	Parlator	o::#	1.583920
1.583920	Parlator	(.)	1.775298
1.775298	Parlator	o#(.)	1.878642
1.878642	Parlator	(.)	2.651807
2.651807	Parlator	n\	2.720702
2.801081	Parlator	e#	2.904425
2.904425	Parlator	(_)	3.237422
3.237422	Parlator	m	3.359903
3.359903	Parlator	s\#	3.424972
3.424972	Parlator	t^h	3.459419
3.459419	Parlator	"a#	3.516833
3.516833	Parlator	t^h#	3.604866
3.604866	Parlator	B	3.650797
3.650797	Parlator	(_)	3.719693
3.719693	Parlator	z\#	3.792416
3.792416	Parlator	j	3.834519
3.834519	Parlator	a	3.876622
3.876622	Parlator	k^h	3.976139
3.976139	Parlator	o	4.041207
4.041207	Parlator	s\#	4.102448
4.102448	Parlator	t^S	4.175171
4.175171	Parlator	1	4.244067
4.244067	Parlator	s	4.282343
4.282343	Parlator	t^h\	4.343583
4.343583	Parlator	o#	4.400997
4.400997	Parlator	S	4.538788
4.538788	Parlator	m	4.588547
4.588547	Parlator	a	4.645960
4.645960	Parlator	t^h	4.745476
4.745476	Parlator	"a#	4.837337
4.837337	Parlator	n\#	4.933026
5.032542	Parlator	Z	5.086128
5.086128	Parlator	e	5.162679
5.162679	Parlator	b^h\	5.262195
5.262195	Parlator	1#	5.357884
5.357884	Parlator	(.)	6.165166
6.165166	Parlator	B	6.211097
6.211097	Parlator	o#	6.295303
6.295303	Parlator	B	6.364199
6.364199	Parlator	o	6.479025
6.479025	Parlator	s	6.521128
6.521128	Parlator	t^h	6.632127
6.632127	Parlator	u#	6.678058
6.678058	Parlator	t^h	6.796712
6.796712	Parlator	o#	6.892400
6.892400	Parlator	n\	6.988089
6.988089	Parlator	e~#	7.087605
7.087605	Parlator	p^h	7.190949
7.190949	Parlator	o	7.244535
7.244535	Parlator	p^h	7.328741
7.328741	Parlator	s	7.470360
7.470360	Parlator	t^s\#	7.573704
7.573704	Parlator	t^h	7.677048
7.677048	Parlator	"e	7.742116
7.742116	Parlator	g^h\	7.814840
7.814840	Parlator	o#	7.918184
7.918184	Parlator	(.)	8.285628
8.285628	Parlator	(pS#t^S)	8.614798
8.614798	Parlator	1~#	8.676038
8.676038	Parlator	t^S	8.764072
8.764072	Parlator	e	8.832968
8.832968	Parlator	"a#	8.932484
8.932484	Parlator	B	9.047311
9.047311	Parlator	1	9.089414
9.089414	Parlator	o#	9.150655
9.150655	Parlator	z	9.204240
9.204240	Parlator	a	9.303757
9.303757	Parlator	f	9.338205
9.338205	Parlator	S	9.433893
9.433893	Parlator	e#	9.487479
9.487479	Parlator	t^h	9.571685
9.571685	Parlator	o#	9.621443
9.621443	Parlator	e	9.690339
9.690339	Parlator	S	9.766890
9.766890	Parlator	t^S	9.851096
9.851096	Parlator	e#	9.912337
9.912337	Parlator	(xf)	10.072763
10.072763	Parlator	i	10.111039
10.111039	Parlator	l	10.164624
10.164624	Parlator	e#	10.222038
10.222038	Parlator	p^h	10.356002
10.356002	Parlator	o	10.409588
10.409588	Parlator	d^h\	10.444035
10.444035	Parlator	e	10.512931
10.512931	Parlator	m#	10.578000
10.578000	Parlator	p^h	10.639241
10.639241	Parlator	o#	10.746412
10.746412	Parlator	o	10.807653
10.807653	Parlator	t^s	10.999030
10.999030	Parlator	a	11.075581
11.075581	Parlator	z	11.132994
11.132994	Parlator	e	11.213373
11.213373	Parlator	n\	11.297579
11.297579	Parlator	u~#	11.389440
11.389440	Parlator	(.)	12.204708
12.204708	Parlator	p^h	12.262121
12.262121	Parlator	o	12.323362
12.323362	Parlator	s	12.480292
