tmin	tier	text	tmax
0	Parlator	(.)	4.001680
4.001680	Parlator	p^h\	4.046100
4.046100	Parlator	o#	4.105328
4.105328	Parlator	s#	4.161225
4.161225	Parlator	t^h	4.207126
4.207126	Parlator	oo	4.237110
4.237110	Parlator	o~#	4.277459
4.277459	Parlator	s\	4.387031
4.387031	Parlator	(l)	4.416645
4.416645	Parlator	"o	4.477723
4.501414	Parlator	s	4.566565
4.566565	Parlator	k^h	4.640229
4.640229	Parlator	u	4.671694
4.671694	Parlator	m#	4.716115
4.716115	Parlator	r	4.782746
4.782746	Parlator	e	4.854930
4.854930	Parlator	(li)	4.923623
4.923623	Parlator	j\^h\	4.978938
4.978938	Parlator	(i)	5.064078
5.064078	Parlator	n	5.132560
5.132560	Parlator	"o	5.184384
5.184384	Parlator	s\	5.260270
5.260270	Parlator	t^s\	5.338006
5.338006	Parlator	m#	5.412041
5.412041	Parlator	t^h	5.508286
5.508286	Parlator	o#	5.532558
5.578830	Parlator	e#	5.624891
5.624891	Parlator	t^h	5.726689
5.767618	Parlator	a	5.799083
5.845144	Parlator	k^h#	6.045038
6.045038	Parlator	(.)	6.709340
6.709340	Parlator	S	6.761164
6.761164	Parlator	e#	6.814839
6.814839	Parlator	n	6.866663
6.866663	Parlator	"a	6.917007
6.917007	Parlator	j	6.962909
6.962909	Parlator	v	7.020285
7.020285	Parlator	a	7.088768
7.088768	Parlator	Z	7.168355
7.168355	Parlator	n\	7.333082
7.333082	Parlator	S	7.431178
7.431178	Parlator	e#	7.577397
7.577397	Parlator	t^h	7.749527
7.749527	Parlator	o#	7.786545
7.786545	Parlator	s	7.855027
7.855027	Parlator	u	7.903360
7.903360	Parlator	m#	7.969781
7.969781	Parlator	s\	8.094000
8.094000	Parlator	fj)	8.140061
8.140061	Parlator	i	8.225201
8.225201	Parlator	n	8.317955
8.317955	Parlator	t^h	8.417531
8.417531	Parlator	a#	8.486013
8.486013	Parlator	(.)	9.661525
9.661525	Parlator	n	9.690928
9.690928	Parlator	o#	9.753858
9.753858	Parlator	t^h	9.853804
9.853804	Parlator	u	9.914883
9.914883	Parlator	S#	10.014830
10.014830	Parlator	n\	10.068505
10.068505	Parlator	e#	10.133286
10.133286	Parlator	(_)	10.272101
10.272101	Parlator	n\#	10.394258
10.394258	Parlator	"i_k	10.577334
10.577334	Parlator	n	10.660623
10.714298	Parlator	o#	10.766122
10.766122	Parlator	a_k	10.843859
10.843859	Parlator	l	10.923446
10.923446	Parlator	e	11.088173
11.140368	Parlator	?	11.206629
11.206629	Parlator	a_k	11.254752
11.254752	Parlator	l	11.349146
11.349146	Parlator	e#	11.491663
11.491663	Parlator	(.)	12.180186
12.180186	Parlator	t^h\	12.232010
12.232010	Parlator	1	12.269238
12.269238	Parlator	t^s\	12.365272
12.365272	Parlator	c^h	12.468921
12.468921	Parlator	i	12.531851
12.531851	Parlator	s	12.635499
12.683832	Parlator	u~#	12.748402
12.748402	Parlator	f	12.859294
12.859294	Parlator	e	12.924075
12.924075	Parlator	z#	13.035497
13.035497	Parlator	v	13.083249
13.083249	Parlator	"a	13.120637
13.168389	Parlator	Z	13.268336
13.268336	Parlator	n	13.340891
13.340891	Parlator	e_k#	13.403449
13.403449	Parlator	(.)	14.556540
14.556540	Parlator	p^S	14.630575
14.630575	Parlator	"e	14.680548
