tmin	tier	text	tmax
0	Parlator	(.)	0.253561
0.253561	Parlator	f^j	0.294656
0.310214	Parlator	a	0.325067
0.359873	Parlator	d^h\	0.409009
0.409009	Parlator	O	0.426694
0.473333	Parlator	m	0.532296
0.568972	Parlator	"O#	0.596619
0.596619	Parlator	|Z	0.636822
0.652619	Parlator	E#	0.676853
0.698465	Parlator	t^h	0.770829
0.783171	Parlator	a	0.823821
0.861061	Parlator	s\	0.930744
0.930744	Parlator	(m_0)	0.962906
0.980171	Parlator	a	1.033330
1.053138	Parlator	m#	1.114439
1.114439	Parlator	n\	1.176083
1.176083	Parlator	E#	1.231044
1.284985	Parlator	j	1.319381
1.369413	Parlator	i	1.419976
1.419976	Parlator	z\	1.498858
1.498858	Parlator	"E#	1.620358
1.620358	Parlator	E	1.703443
1.703443	Parlator	s\	1.815116
1.815116	Parlator	i_k	1.894627
1.894627	Parlator	t^s\#	1.975031
1.975031	Parlator	(.)	2.113505
2.113505	Parlator	"a	2.178454
2.213222	Parlator	l	2.247513
2.327768	Parlator	E	2.374924
2.374924	Parlator	E#	2.470516
2.612829	Parlator	s	2.711101
2.735839	Parlator	O	2.756947
2.756947	Parlator	m#	2.802854
2.802854	Parlator	t^h	2.848682
2.848682	Parlator	"a	2.925513
2.925513	Parlator	g^h	2.984476
3.025800	Parlator	E_k#	3.065774
3.065774	Parlator	m	3.131884
3.175114	Parlator	O	3.203012
3.203012	Parlator	n	3.244108
3.244108	Parlator	(d)^r	3.329321
3.376804	Parlator	"E#	3.426623
3.426623	Parlator	t^s	3.519535
3.544880	Parlator	O#	3.570457
3.570457	Parlator	n	3.616020
3.616020	Parlator	"a#	3.666049
3.666049	Parlator	t^h	3.732159
3.732159	Parlator	|1_k#	3.764321
3.764321	Parlator	t^h	3.843507
3.843507	Parlator	"^a	3.881354
3.881354	Parlator	s\	3.957920
3.957920	Parlator	m_0	4.003748
4.003748	Parlator	a	4.064674
4.089512	Parlator	|G#	4.148211
4.148211	Parlator	j	4.170992
4.212424	Parlator	E	4.253895
4.253895	Parlator	|S	4.357048
4.357048	Parlator	O_k	4.409894
4.409894	Parlator	m_k#	4.510847
4.510847	Parlator	(.)	5.254957
5.254957	Parlator	?	5.294608
5.294608	Parlator	O_k	5.334946
5.359825	Parlator	s	5.422913
5.422913	Parlator	t^h	5.447034
5.447034	Parlator	"a	5.494422
5.511358	Parlator	(n\)	5.579520
5.579520	Parlator	O#	5.613180
5.667071	Parlator	d	5.698339
5.698339	Parlator	|1~	5.768917
5.768917	Parlator	|S#	5.826093
5.826093	Parlator	p^h	5.894619
5.894619	Parlator	|O_k	5.926152
5.926152	Parlator	t^h	6.012810
6.012810	Parlator	k^h	6.058107
6.058107	Parlator	O	6.075974
6.099427	Parlator	w#	6.127163
6.127163	Parlator	t^h	6.184968
6.184968	Parlator	"a	6.219034
6.246876	Parlator	c^h	6.329067
6.329067	Parlator	i	6.365221
6.379990	Parlator	(g^h\)	6.417512
6.452776	Parlator	"O#	6.494894
6.494894	Parlator	g^h\	6.586019
6.586019	Parlator	O	6.618439
6.638100	Parlator	r	6.676516
6.676516	Parlator	O	6.749773
6.749773	Parlator	l	6.797122
6.797122	Parlator	a#	6.939799
6.939799	Parlator	(.)	7.421597
7.421597	Parlator	t^s	7.481274
7.481274	Parlator	O#	7.508781
7.530512	Parlator	j	7.557250
7.557250	Parlator	"E	7.615881
7.671565	Parlator	|G	7.751177
7.751177	Parlator	O	7.786811
7.786811	Parlator	w#	7.826171
7.859175	Parlator	d^t^h	7.977203
7.977203	Parlator	"a	8.027080
8.079942	Parlator	s\	8.191436
8.191436	Parlator	m	8.245039
8.245039	Parlator	O	8.352424
8.352424	Parlator	m_0#	8.444442
8.444442	Parlator	i_k#	8.497152
8.497152	Parlator	s\	8.574876
8.574876	Parlator	E#	8.635211
8.635211	Parlator	z_o	8.694512
8.694512	Parlator	E	8.748115
8.748115	Parlator	s\#	8.813332
8.813332	Parlator	t^|S	8.935725
8.935725	Parlator	1	8.980292
8.980292	Parlator	m	9.023175
9.044847	Parlator	"O	9.086605
9.086605	Parlator	w#	9.117975
9.117975	Parlator	z	9.175151
9.175151	Parlator	a#	9.243942
9.243942	Parlator	k^h	9.324167
9.324167	Parlator	rr_0	9.367050
9.367050	Parlator	a	9.426271
9.426271	Parlator	j	9.501319
9.501319	Parlator	E#	9.593177
9.593177	Parlator	(.)	10.427596
10.427596	Parlator	t^h	10.470478
10.470478	Parlator	"a	10.522213
10.559817	Parlator	s\	10.632002
10.632002	Parlator	m	10.659801
10.659801	Parlator	a#	10.691071
10.723904	Parlator	j	10.759755
10.759755	Parlator	E	10.788445
10.788445	Parlator	z#	10.834800
10.834800	Parlator	p^h	10.901905
10.901905	Parlator	r_0_k	10.963548
10.963548	Parlator	O	10.995170
10.995170	Parlator	v	11.052886
11.052886	Parlator	"a	11.116317
11.116317	Parlator	z	11.169026
11.169026	Parlator	O	11.211909
11.211909	Parlator	n	11.243969
11.243969	Parlator	a#	11.315541
11.315541	Parlator	p^h	11.418280
11.418280	Parlator	O#	11.451643
11.471883	Parlator	r	11.502258
11.502258	Parlator	"O	11.576408
11.576408	Parlator	l	11.662173
11.662173	Parlator	k^h	11.744287
11.744287	Parlator	a_k#	11.822973
11.919288	Parlator	w	11.949663
