tmin	tier	text	tmax
0.183069	Parlator	S	0.242546
0.264395	Parlator	"u	0.317803
0.317803	Parlator	t^h#	0.413695
0.413695	Parlator	x	0.469530
0.490165	Parlator	"o	0.508372
0.552070	Parlator	d^z\	0.607906
0.607906	Parlator	z\	0.675879
0.724432	Parlator	w	0.759633
0.826393	Parlator	a#	0.893153
0.981761	Parlator	(.)	1.166262
1.166262	Parlator	p^h	1.203890
1.203890	Parlator	o#	1.245160
1.245160	Parlator	p^h	1.342265
1.362900	Parlator	"a	1.383535
1.444226	Parlator	j~	1.480641
1.480641	Parlator	h^j	1.524338
1.524338	Parlator	s	1.609305
1.609305	Parlator	k	1.712480
1.712480	Parlator	u#	1.746467
1.746467	Parlator	t^S	1.861675
1.861675	Parlator	1	1.902944
1.902944	Parlator	L	1.935717
1.935717	Parlator	i_t#	2.000050
2.000050	Parlator	s	2.093514
2.093514	Parlator	p^h	2.167557
2.167557	Parlator	u	2.194261
2.194261	Parlator	w	2.237958
2.237958	Parlator	t^S	2.325353
2.325353	Parlator	"e	2.361768
2.361768	Parlator	h	2.401824
2.401824	Parlator	s\	2.494074
2.494074	Parlator	h^j	2.553551
2.553551	Parlator	j#	2.570544
2.654298	Parlator	u	2.688285
2.688285	Parlator	b^h\	2.758686
2.758686	Parlator	r_r	2.804811
2.804811	Parlator	"a~	2.910413
2.910413	Parlator	n	2.960180
2.960180	Parlator	o~#	3.090058
3.090058	Parlator	(.)	3.681083
3.681083	Parlator	p^h	3.716283
3.742987	Parlator	"o	3.764836
3.764836	Parlator	t^h	3.844948
3.844948	Parlator	1	3.875294
3.875294	Parlator	m#	3.934771
3.934771	Parlator	s\	4.003958
4.003958	Parlator	h	4.045228
4.045228	Parlator	e#	4.063435
4.093781	Parlator	"o	4.127768
4.181176	Parlator	b^h\	4.249150
4.249150	Parlator	l	4.295275
4.295275	Parlator	1	4.357179
4.357179	Parlator	k^h^w	4.495555
4.516190	Parlator	w	4.539252
4.603479	Parlator	a#	4.673881
4.914217	Parlator	f#	5.010109
5.010109	Parlator	k^h	5.087793
5.087793	Parlator	"e	5.115711
5.154553	Parlator	t^s	5.283218
5.283218	Parlator	c^h	5.405813
5.405813	Parlator	i#	5.456794
5.456794	Parlator	(.)	5.706840
5.706840	Parlator	j	5.743255
5.790593	Parlator	a"	5.813656
5.813656	Parlator	g^o#	5.871676
5.871676	Parlator	o	5.914160
5.914160	Parlator	o	5.955673
5.955673	Parlator	z	6.023542
6.023542	Parlator	p^h	6.092729
6.092729	Parlator	r	6.133999
6.155848	Parlator	"a	6.199545
6.199545	Parlator	v^j	6.243243
6.243243	Parlator	j	6.285726
6.326858	Parlator	a	6.373121
6.373121	Parlator	w	6.405894
6.462806	Parlator	a#	6.512710
6.589181	Parlator	t^h	6.648658
6.648658	Parlator	o~#	6.717845
6.717845	Parlator	n	6.756688
6.756688	Parlator	o~	6.790675
6.834129	Parlator	j~	6.865931
6.865931	Parlator	p^h	6.929050
6.929050	Parlator	S	7.007948
7.032224	Parlator	"u~	7.077136
7.077136	Parlator	t^hh#	7.312616
7.363597	Parlator	n	7.414577
7.414577	Parlator	o~	7.468956
7.468956	Parlator	j	7.501867
7.501867	Parlator	p^S	7.643884
7.643884	Parlator	u	7.692436
7.692436	Parlator	d_}#b^h\	7.830812
7.830812	Parlator	"1	7.868440
7.943697	Parlator	1#	8.008029
8.050374	Parlator	w	8.101355
8.143977	Parlator	a	8.194957
8.194957	Parlator	Gx	8.275069
8.275069	Parlator	h	8.322408
8.322408	Parlator	"1#	8.458356
8.557889	Parlator	(.)	9.782526
9.782526	Parlator	n	9.851714
9.900266	Parlator	a#"	10.050780
10.050780	Parlator	(.)	10.700067
10.700067	Parlator	b^h\	10.758331
10.758331	Parlator	1	10.804456
10.804456	Parlator	s#	10.922196
10.922196	Parlator	t^h	10.999880
10.999880	Parlator	"1	11.021591
11.039798	Parlator	j	11.075137
11.075137	Parlator	d^z\	11.183167
11.183167	Parlator	i	11.247256
11.247256	Parlator	i~	11.305763
11.305763	Parlator	n\#	11.458704
11.458704	Parlator	(.)	11.620141
11.620141	Parlator	j	11.663839
11.689329	Parlator	a	11.726957
11.726957	Parlator	g^h\#	11.793613
11.793613	Parlator	i_t#	11.873725
11.873725	Parlator	s\	11.980540
11.980540	Parlator	"e#	12.018169
12.058225	Parlator	n\	12.123771
12.123771	Parlator	i~	12.183248
12.183248	Parlator	S	12.262146
12.262146	Parlator	t^S	12.381100
12.381100	Parlator	1	12.422370
12.453930	Parlator	w	12.486703
12.581380	Parlator	1#	12.649354
12.649354	Parlator	(.)	13.113033
13.113033	Parlator	p^h	13.142164
13.142164	Parlator	s	13.282724
13.282724	Parlator	"u	13.304573
13.342339	Parlator	w	13.389678
13.484356	Parlator	1#	13.557185
13.557185	Parlator	(.)	13.762320
13.762320	Parlator	w	13.831508
13.871564	Parlator	"a	13.932255
13.932255	Parlator	G	14.012367
14.040042	Parlator	1_t#	14.080341
14.080341	Parlator	t^h	14.167736
14.167736	Parlator	a	14.206578
14.206578	Parlator	k^h	14.290331
14.290331	Parlator	e#	14.338884
14.338884	Parlator	t^s	14.438417
14.438417	Parlator	o#	14.474831
14.474831	Parlator	p^h	14.566977
14.566977	Parlator	o#	14.603391
14.603391	Parlator	G	14.660441
14.660441	Parlator	"a	14.689572
14.728415	Parlator	w	14.753905
14.753905	Parlator	p^h^j	14.854652
14.854652	Parlator	j_t	14.880142
14.880142	Parlator	e#	14.910487
14.910487	Parlator	G	14.956612
14.956612	Parlator	o^t	14.993027
15.012205	Parlator	1	15.036481
15.036481	Parlator	d^z\	15.105912
15.105912	Parlator	i	15.127761
15.184810	Parlator	w	15.213942
15.249142	Parlator	a#	15.317116
15.317116	Parlator	(.)	15.836630
15.836630	Parlator	t^h	15.881542
15.881542	Parlator	"o#	15.914315
15.914315	Parlator	B::#	16.086572
16.110848	Parlator	r	16.126628
16.126628	Parlator	o`	16.177608
16.177608	Parlator	s	16.245582
16.245582	Parlator	t^h	16.305059
16.305059	Parlator	u#	16.347543
16.347543	Parlator	m	16.398385
16.423875	Parlator	"a	16.462855
16.462855	Parlator	t^h	16.568458
16.568458	Parlator	k^h	16.629149
16.629149	Parlator	a#	16.675274
16.709261	Parlator	i#	16.751744
16.751744	Parlator	s	16.847636
16.847636	Parlator	p^h	16.954452
16.954452	Parlator	r	16.992080
16.992080	Parlator	a	17.039419
17.039419	Parlator	v^j	17.078261
17.078261	Parlator	j	17.132883
17.172939	Parlator	"a	17.216636
17.243340	Parlator	L	17.278541
17.319811	Parlator	i#	17.413275
17.413275	Parlator	(.)	17.857427
17.857427	Parlator	b^h\	17.896270
17.896270	Parlator	o#	17.935112
17.935112	Parlator	g^h\	17.997016
17.997016	Parlator	"o	18.052852
18.052852	Parlator	d^h\	18.123254
18.123254	Parlator	a	18.163310
18.203366	Parlator	w	18.238566
18.272553	Parlator	o#	18.318678
18.318678	Parlator	s\	18.392721
18.392721	Parlator	e#	18.437632
18.437632	Parlator	z	18.487399
18.518958	Parlator	a#	18.546876
18.567511	Parlator	d^h\	18.623347
18.623347	Parlator	v	18.686465
18.714383	Parlator	"o	18.744728
18.806633	Parlator	j	18.849117
18.884212	Parlator	e#	18.941262
18.941262	Parlator	t^S	19.078423
19.078423	Parlator	1_t	19.114838
19.114838	Parlator	l^j	19.150039
19.185239	Parlator	i#	19.251999
19.251999	Parlator	(.)	19.340608
19.340608	Parlator	p^h	19.418292
19.418292	Parlator	1_k	19.448638
19.448638	Parlator	r#	19.481411
19.522681	Parlator	v	19.587013
19.619786	Parlator	1#	19.675622
19.675622	Parlator	(.)	20.123521
20.123521	Parlator	s	20.196350
20.196350	Parlator	p^h	20.305488
20.305488	Parlator	r	20.349186
20.349186	Parlator	o	20.385600
20.392883	Parlator	v_j	20.448719
20.448719	Parlator	j	20.485133
20.528831	Parlator	"a	20.582239
20.646571	Parlator	L	20.691483
20.767953	Parlator	i#	21.033779
21.033779	Parlator	(.)	21.771676
21.771676	Parlator	w	21.843291
21.883347	Parlator	"a	21.928258
21.961031	Parlator	x	22.029005
22.029005	Parlator	1#	22.143104
22.143104	Parlator	(.)	23.297340
23.297340	Parlator	n	23.316761
23.316761	Parlator	"o#	23.351962
23.383521	Parlator	i#	23.417508
23.417508	Parlator	m	23.518255
23.518255	Parlator	S	23.610505
23.610505	Parlator	a#	23.655416
23.655416	Parlator	v	23.708824
23.708824	Parlator	m#	23.805930
23.805930	Parlator	p^h	23.876331
23.905463	Parlator	e	23.930953
23.930953	Parlator	d^z\	24.003782
24.003782	Parlator	e	24.072970
24.072970	Parlator	t^j_}#	24.149440
24.149440	Parlator	Z	24.293884
24.293884	Parlator	"e#	24.526937
24.526937	Parlator	(.)	24.714974
24.714974	Parlator	Z	24.803583
24.803583	Parlator	e#	24.865488
24.865488	Parlator	t^h	24.969876
24.969876	Parlator	"a	25.049988
25.049988	Parlator	k^h#	25.166515
25.166515	Parlator	(.)	25.308531
25.308531	Parlator	t^s	25.408064
25.408064	Parlator	o	25.451762
25.451762	Parlator	r	25.493032
25.493032	Parlator	"o	25.554936
25.554936	Parlator	z#	25.607131
25.607131	Parlator	b^h\	25.700595
