Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
0.027354   611.452993   2557.739081   2596.207053   4564.531006
0.033604   331.707703   1737.968181   2625.945624   4030.144100
0.039854   1572.245346   2617.282954   4135.861306   5629.065956
0.046104   150.828232   2055.485850   2679.531559   4234.877151
0.052354   2050.851940   2783.309824   4429.506324   5631.629141
0.058604   1987.541069   2764.033665   4476.662256   5628.072619
0.064854   2384.320086   2732.266270   3788.853875   5418.963472
0.071104   1887.039810   2772.331471   3315.385079   5089.123525
0.077354   1557.476382   2744.942192   3584.916148   5074.724381
0.083604   1485.580466   2729.813218   3753.196691   5284.150184
0.089854   1651.230263   2765.414232   3649.732617   5558.125170
0.096104   1559.616129   2711.575927   2850.614776   4723.416199
0.102354   1594.395224   2673.673342   2800.598685   4685.425366
0.108604   1467.788568   2759.414619   3006.389191   4549.566619
0.114854   1352.690034   2766.095216   2973.436315   4687.990482
0.121104   1580.561278   2789.922252   2982.100426   5146.183108
0.127354   1700.600918   2761.661621   2858.192121   4342.464588
0.133604   1575.337799   2723.076892   2728.919174   4446.278744
0.139854   1521.299419   2720.789515   2896.242381   5078.861475
0.146104   1344.577747   2540.274850   2935.701065   4223.564008
0.152354   1226.654682   2462.967835   2925.856704   4029.158617
0.158604   1250.552148   2476.041555   2830.326979   4155.840458
0.164854   1263.247875   2231.972830   2806.733903   3991.740772
0.171104   1298.859782   2238.100925   2759.753144   3963.417648
0.177354   1048.333781   2510.995529   2866.430888   4359.930234
0.183604   968.109780   2329.126263   2999.792092   4472.161017
0.189854   1087.140027   2494.436305   3023.612909   4567.469181
0.196104   1096.698251   2351.585584   2652.530996   4080.787201
0.202354   1062.297092   2321.700257   2930.851771   4370.775026
0.208604   1062.243999   2447.170695   2896.644618   4672.319439
0.214854   1173.658243   2414.516137   2759.677738   4392.401085
0.221104   1007.926187   2042.244315   2725.913746   4219.600521
0.227354   595.834074   2382.483602   2888.004926   4476.766654
0.233604   487.832055   2357.303562   3282.375370   4833.933674
0.239854   472.155292   1541.486668   2807.616144   3993.543438
0.246104   461.757763   1461.122665   2977.770631   3043.095911
0.252354   467.587494   1375.985184   2657.403943   3201.069835
0.258604   481.887553   1377.736856   2526.486084   3191.204265
0.264854   489.853761   1396.228625   2489.048438   3125.025740
0.271104   494.828117   1412.468129   2543.536136   3130.522737
0.277354   496.189174   1409.959507   2590.906262   3205.241639
0.283604   492.463404   1421.328824   2482.865172   3237.145408
0.289854   488.437072   1442.972186   2431.382874   3267.186535
0.296104   484.488194   1447.114298   2453.990319   3274.554251
0.302354   479.772224   1439.467877   2452.314973   3241.231866
0.308604   467.758221   1401.771255   2499.644725   3267.363971
0.314854   471.849196   1613.544407   2386.557062   3231.766557
0.321104   468.985105   1638.146058   2434.989472   3206.628438
0.327354   463.714093   1612.301189   2482.770220   3262.622638
0.333604   472.130853   1360.284546   2514.917096   3329.984942
0.339854   478.252788   1449.905847   2526.091044   3405.177175
0.346104   500.317023   1585.879224   2614.631980   3320.406898
0.352354   520.771374   1608.868819   2840.585096   3262.659310
0.358604   518.354684   1533.463369   2868.649871   4054.889075
0.364854   399.502514   1407.598054   2748.376124   3865.958135
0.371104   428.280282   1597.418429   3017.751606   3259.167842
0.377354   458.846410   1691.444416   3232.825466   3471.760479
0.383604   492.620917   1844.089222   2756.094547   3410.428807
0.389854   497.820455   1942.995583   2524.226486   3378.224561
0.396104   539.028626   2168.763788   3057.440113   4659.888680
0.402354   565.782211   2092.748721   3184.489343   4530.273133
0.408604   543.259132   1904.724408   3325.809844   4618.811324
0.414854   508.915349   1791.533447   3317.036325   4614.960859
0.421104   682.177181   1753.982811   3435.384553   4644.702192
0.427354   1190.761789   1679.806666   3746.885194   4596.428487
0.433604   1184.798309   1349.146045   2367.384313   4088.896280
0.439854   1245.514576   1270.267944   3016.320140   3942.820698
0.446104   994.809369   1194.073096   2268.424632   4044.905967
0.452354   329.706466   1229.611619   2226.269565   3916.403665
0.458604   460.128862   1310.074672   2464.919519   3904.170090
0.464854   457.664959   1242.793304   2370.569490   3868.820429
0.471104   455.692434   1207.395372   2493.024776   3602.458803
0.477354   459.183401   1106.184435   2518.851268   3678.679369
0.483604   469.652910   1107.053006   2276.611635   3643.189821
0.489854   491.278018   1088.823433   2204.137396   3474.536857
0.496104   524.411247   1037.858031   2150.529512   3343.947908
0.502354   546.396693   1067.507118   2241.544366   3482.776395
0.508604   532.138866   1068.141269   2376.592585   3646.780954
0.514854   541.128825   1060.188907   2333.023549   3773.713124
0.521104   533.093847   1047.903155   2427.349778   3808.330898
0.527354   526.292676   1026.628388   2414.659109   3818.307072
0.533604   529.564972   1003.542238   2429.964618   3823.846547
0.539854   523.000440   990.313918   2707.724827   3794.642339
0.546104   489.238036   977.823163   3024.619705   3703.625680
0.552354   489.565308   929.251317   2932.038983   3774.628037
0.558604   548.128493   864.227225   2702.152765   3715.528171
0.564854   658.748629   761.923185   2467.080582   3665.940984
0.571104   591.343926   932.723974   2445.518691   3697.926340
0.577354   613.744011   784.048681   2297.612333   3758.811604
0.583604   778.674646   1607.371530   3721.861260   4311.661803
0.589854   658.322274   1856.251506   3637.780174   4352.458416
0.596104   568.464887   1945.344824   3708.660504   4327.744458
0.602354   598.066162   1793.455702   3607.808891   4434.147290
0.608604   809.313330   1834.757592   3672.509385   4514.606434
0.614854   970.475940   1997.523039   3780.851684   4468.990658
0.621104   918.202100   2037.727770   3778.733520   4934.418560
0.627354   610.552724   1873.993723   3697.118365   5092.713644
0.633604   508.481719   1671.957326   2733.542672   3859.366667
0.639854   555.961009   1520.175523   2759.011202   3850.823052
0.646104   563.618123   1582.852220   3590.732073   4311.026039
0.652354   509.294518   1762.418729   2854.403458   3708.710254
0.658604   579.332115   1577.592353   3159.717237   3795.853410
0.664854   626.396601   1695.759041   3629.631483   4477.118383
0.671104   784.219003   1756.707743   3453.391110   4479.787071
0.677354   865.469266   1893.229639   3483.193224   4455.019470
0.683604   785.634666   1975.293789   3727.742261   4577.301259
0.689854   680.336270   1863.458841   3595.610496   4456.027562
0.696104   723.530470   1623.548225   2896.738422   3910.647691
0.702354   816.493106   2128.834571   3800.745487   5150.225313
0.708604   796.475383   2105.398907   3393.476865   4663.672905
0.714854   861.391181   2073.848835   3343.718566   4616.966897
0.721104   824.464176   2068.034732   3432.803632   4592.086874
0.727354   967.763938   1944.063604   3612.414443   4657.713980
0.733604   990.889007   1887.703894   3594.349352   5048.957222
0.739854   971.467815   2018.864935   3553.522081   4558.996362
0.746104   950.186211   2011.834902   3602.332887   4364.704300
0.752354   988.517968   1991.948259   3641.206099   4134.274927
0.758604   1028.816780   1843.289993   3080.803159   4080.192861
0.764854   749.180153   1626.036439   3069.382426   4135.358245
0.771104   756.191102   1661.361384   2874.274057   4090.397993
0.777354   815.558999   1536.347206   2966.716199   4109.390934
0.783604   877.991043   1550.340642   2920.089435   4213.837366
0.789854   892.381737   2128.017799   3370.113593   4401.306385
0.796104   853.059616   2174.407896   3497.935096   4705.576399
0.802354   796.694923   1797.867687   3025.290311   4268.047653
0.808604   774.002089   1711.808050   2957.858265   4355.964790
0.814854   891.452397   1705.277724   2800.348505   4463.253149
0.821104   789.943969   1630.000342   2838.973279   4320.377526
0.827354   808.543705   1520.204201   3136.889971   4357.411659
0.833604   789.774839   1742.830060   2797.242200   4430.672062
0.839854   619.541102   1728.329807   2776.039307   4417.271839
0.846104   588.479491   1615.487198   2710.413642   4308.716113
0.852354   627.402810   1427.078977   2586.010248   4132.405285
0.858604   640.384333   1495.491327   2648.783227   4244.340344
0.864854   661.939360   1504.910638   2706.258390   4531.605341
0.871104   706.518541   1542.839203   2693.942371   4278.123315
0.877354   622.106987   1535.310519   2720.412704   4237.293205
0.883604   672.201989   1507.285928   2657.721505   4220.352372
