tmin	tier	text	tmax
0	Parlator	(.)	0.026506
0.026506	Parlator	|S	0.148450
0.148450	Parlator	f	0.233658
0.275918	Parlator	"|1	0.303402
0.342645	Parlator	(.)	0.420322
0.420322	Parlator	r_0	0.444808
0.444808	Parlator	k^h	0.460006
0.502337	Parlator	|O#	0.537674
0.559636	Parlator	(.)	1.646188
1.646188	Parlator	|C	1.732601
1.732601	Parlator	t^c\	1.799303
1.828624	Parlator	"|E	1.855028
1.855028	Parlator	l\	1.882891
1.915004	Parlator	i	1.935239
1.935239	Parlator	c\	2.060199
2.081219	Parlator	"|E#	2.110012
2.206861	Parlator	^u=	2.245106
2.245106	Parlator	s	2.327005
2.327005	Parlator	|1	2.375132
2.408905	Parlator	|S	2.441833
2.441833	Parlator	"|1#	2.506002
2.506002	Parlator	t^s	2.580303
2.580303	Parlator	|O	2.599495
2.627262	Parlator	s\#	2.658502
2.658502	Parlator	p^h	2.770797
2.770797	Parlator	|O#	2.790577
2.806282	Parlator	|O	2.826522
2.826522	Parlator	s\	2.905889
2.984163	Parlator	"o	3.018191
3.054837	Parlator	w	3.104305
3.104305	Parlator	s	3.188738
3.188738	Parlator	k^h	3.283302
3.283302	Parlator	u#	3.312009
3.332157	Parlator	j	3.370156
3.385958	Parlator	a	3.401663
3.401663	Parlator	k_}#	3.450088
3.450088	Parlator	t^h	3.505359
3.505359	Parlator	|O#	3.550880
3.550880	Parlator	s	3.632779
3.632779	Parlator	"a 	3.679124
3.718056	Parlator	m_0#	3.799956
3.825707	Parlator	u#	3.844705
3.844705	Parlator	n	3.900430
3.923866	Parlator	"|O	3.964438
3.999216	Parlator	s#	4.140218
4.198477	Parlator	s\	4.302329
4.302329	Parlator	e#	4.341168
4.341168	Parlator	g^h\	4.430666
4.455230	Parlator	"|O	4.484023
4.533601	Parlator	t^h	4.600302
4.600302	Parlator	|O	4.753969
4.753969	Parlator	h#	4.928744
4.928744	Parlator	(.)	6.159697
6.159697	Parlator	t^h	6.210356
6.210356	Parlator	"|O#	6.237448
6.260171	Parlator	v	6.297322
6.297322	Parlator	u	6.364400
6.364400	Parlator	m#	6.416371
6.416371	Parlator	t^h	6.467875
6.483499	Parlator	"a	6.500513
6.524445	Parlator	g^h\#	6.579253
6.579253	Parlator	|O	6.606271
6.606271	Parlator	|O	6.636626
6.661997	Parlator	p^h	6.760783
6.781900	Parlator	"|O	6.800223
6.823263	Parlator	v^j	6.880059
6.880059	Parlator	e	6.910161
6.910161	Parlator	m	6.980307
6.980307	Parlator	@#	7.036877
7.036877	Parlator	(.)	7.391493
7.391493	Parlator	j	7.424511
7.454613	Parlator	"a	7.483525
7.483525	Parlator	k_}#	7.508781
7.508781	Parlator	s\	7.603346
7.603346	Parlator	e#	7.629876
