tmin	tier	text	tmax
0	Eksplorator	povjet^st^s\e mi ino ojt^s\et^s jak to b1wo jak b1wes\ bajtlem	8.757533
0	Parlator	(...)	8.896654
8.757533	Eksplorator	(...)	59.046780
8.896654	Parlator	j	8.929389
8.957447	Parlator	a	9.004210
9.033437	Parlator	j\^h\#	9.098906
9.098906	Parlator	j	9.128133
9.181911	Parlator	o#	9.201785
9.235689	Parlator	b^h\	9.336230
9.336230	Parlator	1	9.360781
9.360781	Parlator	w	9.462491
9.462491	Parlator	"e#	9.518607
9.581737	Parlator	b^h\	9.684617
9.684617	Parlator	a	9.705660
9.759438	Parlator	j	9.808540
9.808540	Parlator	t^h	9.923110
9.923110	Parlator	l	9.965197
9.965197	Parlator	"1	10.112501
10.112501	Parlator	m#	10.215381
10.215381	Parlator	(.)	10.661769
10.661769	Parlator	mj)	10.729575
10.729575	Parlator	S	10.809073
10.809073	Parlator	k^h\	10.916629
10.958716	Parlator	o	11.024184
11.024184	Parlator	w	11.120049
11.120049	Parlator	e	11.169151
11.169151	Parlator	x#	11.236958
11.236958	Parlator	n	11.321132
11.321132	Parlator	a#	11.388939
11.388939	Parlator	t^h	11.508185
11.508185	Parlator	1	11.550272
11.550272	Parlator	s	11.625093
11.625093	Parlator	c^h	11.737325
11.737325	Parlator	i	11.765383
11.765383	Parlator	m#	11.842543
11.842543	Parlator	(o)	11.924379
11.924379	Parlator	s\	12.034273
12.074022	Parlator	e	12.151181
12.151181	Parlator	d^h\	12.186254
12.186254	Parlator	l	12.291471
12.291471	Parlator	u_t#	12.394350
12.394350	Parlator	(.)	13.126197
13.126197	Parlator	b^h\	13.163593
13.214777	Parlator	1	13.259286
13.259286	Parlator	w	13.294892
13.330499	Parlator	o#	13.386134
13.386134	Parlator	t^h	13.504080
13.504080	Parlator	a	13.626478
13.626478	Parlator	m#	13.753326
13.753326	Parlator	(.)	14.076010
14.076010	Parlator	b^h\	14.096038
14.096038	Parlator	a	14.167251
14.167251	Parlator	r	14.245141
14.245141	Parlator	d^z	14.329706
14.329706	Parlator	"o	14.389792
14.389792	Parlator	v	14.463231
14.463231	Parlator	(_)	14.563374
14.563374	Parlator	s	14.714702
14.714702	Parlator	o	14.763468
14.763468	Parlator	w	14.803525
14.803525	Parlator	o:#	15.037193
15.037193	Parlator	(.)	16.072007
16.072007	Parlator	g^h\	16.136544
16.136544	Parlator	d^h\	16.214433
16.214433	Parlator	1	16.376888
16.376888	Parlator	S#	16.485933
16.485933	Parlator	(.)	16.788588
16.788588	Parlator	n	16.862027
16.862027	Parlator	"o	16.966621
16.966621	Parlator	S	17.111272
17.111272	Parlator	e	17.180260
17.247022	Parlator	j#	17.331587
17.331587	Parlator	k^h	17.509428
17.509428	Parlator	l	17.582866
17.582866	Parlator	o	17.665206
17.665206	Parlator	d^s	17.943382
17.943382	Parlator	"e#	18.145894
18.145894	Parlator	(.)	18.962618
18.962618	Parlator	k^h	19.016028
19.016028	Parlator	a	19.040507
19.071663	Parlator	j#	19.102819
19.102819	Parlator	mj)	19.198511
19.236343	Parlator	S	19.312007
19.312007	Parlator	k^h	19.423277
19.467785	Parlator	"o	19.538998
19.538998	Parlator	w	19.656945
19.656945	Parlator	e	19.710355
19.710355	Parlator	h#	19.772666
19.772666	Parlator	(.)	20.402264
20.402264	Parlator	b^h\	20.455673
20.455673	Parlator	1	20.486829
20.486829	Parlator	w	20.560268
20.560268	Parlator	o#	20.609227
20.655960	Parlator	t^h	20.778357
20.778357	Parlator	1	20.820640
20.820640	Parlator	l	20.905206
20.905206	Parlator	e#	20.983095
20.983095	Parlator	t^s	21.172254
21.172254	Parlator	r	21.267947
21.267947	Parlator	"o	21.365865
21.365865	Parlator	t^h	21.459332
21.459332	Parlator	c^h	21.606209
21.606209	Parlator	i:#	21.802044
21.802044	Parlator	(.)	22.235999
22.269187	Parlator	l	22.325015
22.325015	Parlator	e#	22.440736
22.440736	Parlator	n\	22.529752
22.529752	Parlator	e	22.605416
22.605416	Parlator	k^h	22.725396
22.725396	Parlator	"e	22.787707
22.787707	Parlator	d^h\	22.892301
22.892301	Parlator	1#	23.083686
23.083686	Parlator	(.)	23.515415
23.515415	Parlator	f#	23.546571
23.546571	Parlator	j	23.577727
23.620009	Parlator	"e	23.653390
23.653390	Parlator	d^n	23.793591
23.793591	Parlator	1	23.847001
23.913763	Parlator	j#	23.978300
23.978300	Parlator	(.)	24.361070
24.361070	Parlator	k^h	24.418930
24.418930	Parlator	l	24.454537
24.496819	Parlator	a	24.554680
24.641471	Parlator	s\	24.790573
24.790573	Parlator	e#	24.928548
24.928548	Parlator	(.)	25.994326
25.994326	Parlator	"a#	26.225768
26.225768	Parlator	(.)	26.599636
26.599636	Parlator	w	26.661948
26.661948	Parlator	o	26.715357
26.715357	Parlator	b^h\	26.804374
26.804374	Parlator	"(u)	26.917869
26.917869	Parlator	z	27.033591
27.091451	Parlator	u	27.142636
27.202722	Parlator	f#	27.316217
27.316217	Parlator	(.)	27.427295
27.427295	Parlator	x	27.478480
27.478480	Parlator	u~	27.520762
27.520762	Parlator	n	27.580848
27.580848	Parlator	t^s	27.727725
27.727725	Parlator	f	27.761106
27.761106	Parlator	"o	27.856799
27.856799	Parlator	t^h	27.976971
28.048184	Parlator	u	28.083790
28.114946	Parlator	f#	28.237343
28.237343	Parlator	(.)	28.640142
28.640142	Parlator	j	28.673523
28.740285	Parlator	e	28.802597
28.802597	Parlator	S	28.940572
28.973953	Parlator	1#	29.029588
29.029588	Parlator	vj)	29.105252
29.105252	Parlator	i	29.207621
29.207621	Parlator	n	29.267706
29.267706	Parlator	t^s	29.441288
29.441288	Parlator	1	29.494698
29.548108	Parlator	j#	29.621546
29.621546	Parlator	(.)	31.417257
31.417257	Parlator	t^h	31.461765
31.461765	Parlator	e#	31.546330
31.546330	Parlator	x	31.682080
31.682080	Parlator	u~	31.717687
31.717687	Parlator	n	31.802252
31.802252	Parlator	t^s	31.917973
31.917973	Parlator	f	31.964707
31.964707	Parlator	"o	32.067076
32.067076	Parlator	t^h	32.187248
32.187248	Parlator	1:#	32.465423
32.465423	Parlator	(.)	33.130628
33.130628	Parlator	t^h	33.175136
33.175136	Parlator	o#	33.246349
33.246349	Parlator	b^h\	33.364295
33.364295	Parlator	1	33.517848
33.562356	Parlator	"1#	33.758192
33.758192	Parlator	(.)	33.831631
33.831631	Parlator	r	33.927323
33.927323	Parlator	e	33.996311
33.996311	Parlator	p^h	34.100905
34.100905	Parlator	a	34.176569
34.176569	Parlator	t^j	34.294515
34.294515	Parlator	j	34.332347
34.370179	Parlator	a	34.450294
34.450294	Parlator	n	34.532634
34.532634	Parlator	t^h	34.659482
34.659482	Parlator	1#	34.815260
34.815260	Parlator	(.)	35.382739
35.382739	Parlator	a#	35.422796
35.422796	Parlator	m	35.547419
35.620665	Parlator	1#	35.680751
35.727485	Parlator	x	35.867685
35.867685	Parlator	a	35.934448
35.934448	Parlator	n	35.990083
35.990083	Parlator	1	36.114705
36.114705	Parlator	s	36.257131
36.257131	Parlator	"1#	36.459643
36.459643	Parlator	(.)	37.020446
37.020446	Parlator	z	37.051602
37.073856	Parlator	a	37.129491
37.129491	Parlator	f	37.171774
37.171774	Parlator	S	37.311974
37.365384	Parlator	"e#	37.407667
37.407667	Parlator	r	37.443273
37.443273	Parlator	o	37.496683
37.496683	Parlator	s	37.556769
37.556769	Parlator	p^h	37.661363
37.661363	Parlator	o	37.705871
37.705871	Parlator	t^S	37.841621
37.841621	Parlator	1	37.861650
37.861650	Parlator	n	37.930637
37.961793	Parlator	a	37.988498
38.039682	Parlator	l^j	38.095125
38.095125	Parlator	i#	38.173014
38.173014	Parlator	z#	38.351047
38.351047	Parlator	n\m	38.491247
38.491247	Parlator	i#	38.560235
38.633673	Parlator	x	38.771649
38.771649	Parlator	a	38.831735
38.887370	Parlator	j	38.954132
39.011992	Parlator	a#	39.125488
39.125488	Parlator	(.)	39.710770
39.710770	Parlator	b^h\	39.799786
39.799786	Parlator	w	39.935536
39.935536	Parlator	"o#	39.988946
39.988946	Parlator	t^h	40.118020
40.189233	Parlator	a	40.271573
40.318306	Parlator	k^h#	40.458507
40.458507	Parlator	(.)	40.834600
40.834600	Parlator	e_k#	40.901170
40.901170	Parlator	n\	40.961256
40.961256	Parlator	i	41.023568
41.023568	Parlator	c^h	41.161543
41.161543	Parlator	e	41.239432
41.239432	Parlator	d^h\	41.315096
41.370731	Parlator	"1#	41.493128
41.493128	Parlator	(.)	42.071734
42.071734	Parlator	m	42.107341
42.107341	Parlator	a	42.200808
42.200808	Parlator	t^h	42.289824
42.289824	Parlator	k^h	42.385517
