Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
0.027596   1065.239513   2280.435947   3501.386274   3600.498847
0.033846   1107.906667   2279.396488   3576.710439   3855.792843
0.040096   1111.495360   1243.307767   2555.537967   3586.648629
0.046346   754.667901   1180.663613   2635.481415   3661.487923
0.052596   750.071680   1240.814263   2720.266684   3681.402868
0.058846   620.607392   1621.928735   2786.585858   3818.075506
0.065096   602.410961   1747.631709   2992.253247   3790.852232
0.071346   673.582005   1736.846167   2851.497088   3628.501516
0.077596   656.479488   1681.036839   2683.133535   3646.903361
0.083846   659.320050   1699.931097   2646.564911   3698.173263
0.090096   650.445247   1657.970100   2709.186347   3748.902613
0.096346   745.886693   1913.545722   2650.794840   3793.870056
0.102596   828.290774   2001.207772   2461.316047   3781.037637
0.108846   771.087550   1891.786957   2162.450397   3733.495928
0.115096   740.292504   1920.598615   2762.237199   3658.677702
0.121346   966.224851   2001.130325   3246.060567   3688.972650
0.127596   919.336415   1978.307315   3258.674080   4041.192696
0.133846   562.324374   1810.753360   2973.510996   3735.772955
0.140096   580.570073   1725.698057   2772.557574   3661.667411
0.146346   575.195596   1623.695559   2606.784564   3656.979849
0.152596   569.947190   1600.078928   2668.591889   3694.490454
0.158846   622.316696   1736.366724   2836.380779   3870.495671
0.165096   943.753064   1947.745365   2557.173364   3843.264656
0.171346   669.659970   1729.831710   2655.261672   3818.692288
0.177596   771.573169   1737.169635   2379.717618   3718.911290
0.183846   781.565219   1688.092733   2653.347891   3927.527898
0.190096   669.919182   1583.239289   2601.673487   3718.813889
0.196346   817.912477   1932.512564   3200.746082   4044.484392
0.202596   827.232784   1885.536482   3048.416832   3976.641372
0.208846   815.375077   1705.320458   2847.607411   3891.739950
0.215096   773.896104   1646.661431   2661.004797   3732.784580
0.221346   727.092945   1819.486548   2883.116020   3789.588722
0.227596   816.149666   1852.390291   2782.151674   3865.484918
0.233846   903.210896   1507.781229   2703.167829   3777.157188
0.240096   923.107550   1800.730989   2963.867207   3947.172961
0.246346   799.936331   1875.332836   3058.259876   4263.432340
0.252596   785.924619   1770.497509   3050.929629   4189.517595
0.258846   754.658848   1658.589639   2846.950834   3941.361173
0.265096   864.157812   1404.575637   2540.002333   3816.956391
0.271346   956.957499   1402.400074   1737.170745   3640.442126
0.277596   778.425429   1213.690266   1632.742155   3429.544804
0.283846   757.875225   1202.110333   1622.565700   3569.819094
0.290096   770.337048   1217.307118   1652.475453   3415.446666
0.296346   804.829440   1240.970679   1691.386135   3516.590834
0.302596   810.216783   1253.350772   1734.410830   3465.942573
0.308846   795.688368   1243.027588   1753.012885   3457.481251
0.315096   786.776038   1212.575136   1736.727957   3454.605891
0.321346   786.073522   1253.483004   1712.306715   3443.786574
0.327596   762.380995   1264.636017   1747.399138   3446.682006
0.333846   784.138200   1248.864332   1734.067472   3455.429216
0.340096   803.641133   1250.572559   1803.984003   3455.020189
0.346346   793.814885   1282.335074   1964.906357   3474.924396
0.352596   770.522100   1282.646549   2028.664902   3530.906174
0.358846   760.599468   1279.664959   2115.195879   3552.560450
0.365096   744.112495   1279.360697   2058.766729   3575.029480
0.371346   660.614155   1261.177383   2082.222004   3660.026603
0.377596   633.712653   1240.366331   2172.217079   3655.003193
0.383846   796.356308   1311.667850   2065.156556   3687.645459
0.390096   876.680995   1286.264985   2600.541998   3558.585335
0.396346   1002.686788   1277.183610   2839.568369   3516.042858
0.402596   1122.315572   1527.962282   2828.364534   3533.674855
0.408846   1179.472096   1334.462676   2908.272212   3632.545876
0.415096   1211.338667   1434.029991   2942.401195   3873.016680
0.421346   1161.784794   1336.705046   3132.183160   3889.871795
0.427596   970.409054   1252.507554   3175.964489   3887.590513
0.433846   946.091904   1239.904962   3159.041268   3879.852116
0.440096   909.309873   1233.859788   1854.209995   3252.889680
0.446346   906.835426   1295.065570   1446.947734   3230.997074
0.452596   917.433807   1299.142360   1355.652310   3237.616738
0.458846   938.843435   1344.910112   1442.004994   3414.900405
0.465096   896.790550   1322.097745   1609.162656   3662.571174
0.471346   857.210922   1251.210655   1730.949263   3661.798033
0.477596   861.294245   1234.761763   1787.627411   3640.067628
0.483846   869.204938   1236.655595   1999.780647   3539.523546
0.490096   885.558667   1318.726154   3018.503757   3750.722538
0.496346   903.392165   1292.856156   3001.351120   3749.507938
0.502596   939.847466   1268.210921   2944.005916   3622.543032
0.508846   948.137016   1380.476980   2969.733234   3809.820758
0.515096   926.516101   1419.201545   2966.975125   3921.690208
0.521346   915.652777   1315.904823   2999.492700   3862.915362
0.527596   919.901658   1318.997713   3297.796582   3745.162546
0.533846   923.416305   1296.365745   1944.463369   3599.554436
0.540096   923.354057   1279.025273   1935.662285   3627.277541
0.546346   924.421383   1325.836312   1939.206693   3621.684996
