Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
0.054425   541.968254   1610.186439   2510.432725   3579.337828
0.066925   540.379710   1528.959207   2682.396671   3421.446452
0.079425   684.455422   1860.305357   2871.141568   3888.022872
0.091925   731.000888   1852.467910   2657.449163   3536.758823
0.104425   723.639310   1904.909334   3028.294480   3311.345130
0.116925   817.682095   2075.195186   3271.933958   4489.570824
0.129425   838.929103   1934.622467   2921.119135   3359.261998
0.141925   821.625407   1878.105373   3271.601975   3600.421731
0.154425   594.643673   1181.424090   1852.953103   3248.061420
0.166925   642.804957   1620.646588   2459.843663   3307.818935
0.179425   448.170693   1016.715844   1923.030894   3284.780876
0.191925   426.957354   904.872988   1956.081332   3291.741979
0.204425   465.443364   785.577522   2004.141630   3338.714630
0.216925   488.952290   1871.237821   1974.897661   3353.914394
0.229425   358.901482   1714.527926   1994.132395   3325.857419
0.241925   198.674488   1543.700106   2029.685200   3314.414734
0.254425   358.558298   1328.379177   2039.197063   3307.510576
0.266925   404.402107   1126.540577   2005.182913   3272.167803
0.279425   435.202865   1379.602517   2044.346664   3359.907860
0.291925   462.965580   1486.059190   2165.557049   3359.358691
0.304425   494.266056   1484.782982   2170.052907   3338.953116
0.316925   516.822243   1080.082212   1507.170869   2186.874725
0.329425   528.925008   1076.764532   1838.948580   2616.371725
0.341925   509.077057   988.976501   2088.043472   3015.439049
0.354425   474.554800   956.233774   2122.093524   3299.206879
0.366925   462.742446   1282.100424   2333.057559   3451.603044
0.379425   365.772687   1370.175758   2378.326896   3452.384027
0.391925   317.083965   1049.425238   2305.678751   3435.218661
0.404425   380.228178   983.943199   2238.078916   3408.020732
0.416925   457.667534   1052.720003   2175.075506   3293.408760
0.429425   492.446513   1100.208176   2340.078382   3254.873600
0.441925   507.238866   1072.375881   1942.299298   3184.333199
0.454425   514.403365   1002.495066   1948.843678   3159.007354
0.466925   515.587953   946.765071   2030.356187   3068.536050
0.479425   488.799561   884.033632   2458.847270   2672.620233
0.491925   510.155352   816.390757   2370.687235   2580.875749
0.504425   678.380098   686.626650   2205.569899   2607.090639
0.516925   576.750475   766.709324   2446.504324   2592.620320
0.529425   465.144110   798.299186   2544.012954   3011.179046
0.541925   467.791976   814.454993   2508.869849   3122.679172
0.554425   468.159713   855.532916   2364.448702   3125.979875
0.566925   460.683218   930.758782   2250.405900   3110.877559
0.579425   451.476713   988.841961   2284.722195   3058.888157
0.591925   428.094106   995.187374   2303.004094   3229.088956
0.604425   394.539481   1018.796634   2460.273555   3283.002967
0.616925   367.434468   1053.640236   2546.335855   3312.819255
0.629425   396.322806   1144.634991   2958.032178   3347.892222
0.641925   424.360548   1201.526279   2997.476075   3400.738927
0.654425   433.497644   1207.028034   2741.536286   3139.195789
0.666925   455.008085   1178.529131   2434.561349   3333.980398
0.679425   462.561363   1128.223975   2279.425991   3382.000154
0.691925   462.692951   1119.650262   2264.270919   3429.098023
0.704425   451.849121   1138.158968   2290.098530   3382.754972
0.716925   388.678135   1193.945422   2414.631162   3472.054719
0.729425   404.320131   1257.490264   2403.566667   3516.250879
0.741925   621.817582   1455.764879   2618.345723   3649.780507
0.754425   580.077069   1353.839047   1415.794431   2770.330905
0.766925   539.955556   1051.211054   2246.078912   3152.736898
0.779425   560.923455   1071.243034   2275.500639   3392.314490
0.791925   571.956202   1063.207899   2116.248307   2739.825038
0.804425   573.524473   1092.986234   2116.692310   2720.945507
0.816925   564.528873   1091.907136   2164.595928   3116.767020
0.829425   554.934351   1098.994387   2179.844810   3189.849179
0.841925   554.063790   1158.305794   2203.711184   3574.187236
0.854425   541.603830   1159.338626   2174.596232   3485.433087
0.866925   527.695261   1332.234622   2339.626400   3388.482056
0.879425   836.552641   1336.035647   2127.925784   3218.096950
0.891925   834.381999   2043.402525   3130.898937   3893.321794
0.904425   806.498031   2087.794792   3053.828851   3805.635981
0.916925   733.141333   2058.819873   3040.194503   3740.424957
0.929425   693.665163   1984.123877   2434.313740   3266.275126
0.941925   671.173376   1869.636054   2769.980177   3267.864227
0.954425   527.748081   1059.470790   2081.172630   3167.687453
