Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
0.025082   540.394206   1218.690616   1968.670530   3317.090437
0.031332   495.390241   1178.045763   1946.038194   3284.344557
0.037582   463.828681   1062.894620   1845.545736   3195.083453
0.043832   458.665274   1138.451034   1797.242470   3190.974026
0.050082   455.430239   1238.930336   1774.313025   3161.309944
0.056332   476.914798   1387.848226   1734.426491   3149.610068
0.062582   498.023661   1404.159590   1725.811640   3225.228333
0.068832   510.347979   1434.392665   1750.963117   3303.623674
0.075082   517.237759   1471.730658   1751.531430   3253.528984
0.081332   515.269797   1337.006721   1802.001717   3196.355287
0.087582   503.230249   1137.847242   1958.304075   3184.161035
0.093832   481.221854   1059.747301   1903.358069   3204.512606
0.100082   495.695824   1051.411617   1838.339293   3187.345570
0.106332   501.198311   1045.926122   1819.742480   3157.470777
0.112582   512.055747   1061.315692   1822.031635   3178.507272
0.118832   520.271356   1083.210313   1811.634941   3220.110387
0.125082   512.824867   1071.303816   1833.412189   3234.966513
0.131332   512.853767   1146.968464   1997.301888   3269.710692
0.137582   510.022450   1307.290902   2162.513924   3347.798547
0.143832   526.584968   1314.511850   2132.647601   3348.683018
0.150082   534.995390   1274.694021   2080.481558   3337.555795
0.156332   480.814159   1138.000832   1860.258257   3261.080910
0.162582   556.560112   717.090634   1781.504935   3184.312957
0.168832   602.545358   648.509371   1826.283896   3186.140676
0.175082   590.016981   906.274525   1960.929878   3142.074413
0.181332   691.959935   1863.035749   3005.035925   4797.030410
0.187582   699.741493   957.674050   1944.010403   3049.612142
0.193832   709.480740   920.985477   2101.224695   3192.662351
0.200082   699.987938   1236.613620   1916.195970   2867.298772
0.206332   693.336098   1808.606066   2865.398215   4656.933435
0.212582   630.210716   1867.630812   2969.949951   4686.417382
0.218832   593.212883   1618.930155   1837.998380   3020.604509
0.225082   630.792143   1309.997268   1700.268026   2867.955697
0.231332   611.627712   1664.701411   2629.504607   4529.281078
0.237582   667.160744   1703.148185   2491.595712   4407.210303
0.243832   659.215313   1750.146376   2498.167112   4450.658665
0.250082   509.315199   937.741145   1554.650722   2511.226650
0.256332   541.993948   1414.545665   2883.212024   4512.668636
0.262582   519.437822   1308.825222   2949.879489   4589.153903
0.268832   470.852925   1286.836390   2902.134897   3933.904908
0.275082   513.892053   1303.433001   2886.404041   3800.326704
0.281332   524.927586   1299.335733   2899.789458   3552.662608
0.287582   469.598331   1329.016610   3064.947538   3336.763788
0.293832   408.964423   1381.732244   1875.732596   3296.020989
0.300082   393.810573   1397.096165   1855.105180   3138.773495
0.306332   392.878323   1321.731396   1688.587809   3146.040246
0.312582   415.295935   1382.055190   1740.370834   3266.770459
0.318832   419.257635   1403.874401   1767.911452   3312.439186
0.325082   406.655768   1581.161289   1595.063328   3371.325263
0.331332   444.791517   1394.689633   1490.804940   3355.283576
0.337582   435.416388   1545.438776   3425.410827   3465.896907
0.343832   401.727763   1641.725176   2705.345199   3493.438724
0.350082   384.369962   1552.925047   2479.128686   3470.940154
0.356332   402.131098   1577.244403   3447.399722   3501.167962
0.362582   407.797001   1539.193802   3076.822826   3516.077335
0.368832   427.613685   1491.925277   2652.051816   3510.006817
0.375082   502.162262   1491.967134   1978.421753   3483.958076
0.381332   439.807883   1562.591795   2960.901808   3475.892907
0.387582   445.063649   1587.514053   2960.360757   3484.185697
0.393832   437.234881   1684.645563   2126.907127   3370.756111
0.400082   397.195282   1172.508509   1736.590584   3324.258989
0.406332   392.222201   1237.766862   1745.646645   3343.105757
0.412582   408.809807   1627.321533   2014.774189   3382.741297
0.418832   429.057813   1569.944080   2563.749598   3335.216085
0.425082   421.662402   1413.706045   1585.504921   3357.429941
0.431332   399.885870   1484.479524   1712.344385   3481.935149
0.437582   380.737557   1374.757474   1773.831056   3438.099177
0.443832   380.552058   1270.560731   1695.879304   3405.667659
0.450082   398.051171   1285.907598   1693.400632   3444.583140
0.456332   377.244986   1361.349103   1659.464731   3430.465305
0.462582   604.565684   1672.028722   1836.044647   3441.920773
0.468832   435.471413   1052.100348   1714.728796   3397.012616
0.475082   426.142591   1135.264274   1686.411875   3364.543828
0.481332   410.176736   1638.071579   2720.540217   3203.757792
0.487582   557.417870   1645.905206   2725.418169   3456.789356
0.493832   721.008218   1741.570330   2758.841765   3628.882689
0.500082   791.132606   1901.749858   2916.701569   4416.305088
0.506332   685.174675   1969.775494   3069.900579   4490.038996
0.512582   585.181838   1966.727694   2896.093200   3220.320159
0.518832   624.453476   1966.258892   2941.619928   3959.169395
0.525082   694.450557   1954.065972   2685.586887   3453.800819
0.531332   644.522061   1952.988125   2780.812808   3515.312906
0.537582   481.119392   1976.666248   2822.570514   3427.820324
0.543832   396.709886   2038.366407   2208.235762   3000.275729
0.550082   380.117156   1758.594962   2199.126061   3061.214152
0.556332   390.040034   1346.353608   2269.634156   3119.193633
0.562582   401.256114   1018.067626   2268.063452   3105.981228
0.568832   416.813871   1073.628272   2227.039167   3079.725521
0.575082   470.407418   2117.916138   2896.389452   3677.260632
0.581332   579.612184   2064.565722   2775.500729   3737.288293
0.587582   659.484239   2093.649176   2817.801273   3594.891916
0.593832   700.201206   1245.969736   2177.844878   3149.421688
0.600082   733.756541   1260.632015   2220.694766   3229.580915
0.606332   844.584359   1853.142514   2354.540815   3696.199735
0.612582   896.584271   1883.247086   2753.874726   3860.485728
0.618832   919.497340   1774.271491   2815.915705   3884.082704
0.625082   943.010320   1714.185471   2802.771638   3797.777915
0.631332   962.761824   1639.488119   2882.844183   3641.109043
0.637582   972.484402   1578.682558   2522.326941   3603.371233
0.643832   990.039226   1478.549768   2022.583882   3673.665474
0.650082   997.944922   1729.202992   1885.640012   3540.198241
0.656332   714.334788   998.292659   1925.321257   3509.198277
0.662582   397.391011   1001.862351   1943.907440   3591.426282
0.668832   996.102575   1750.072725   1968.254221   3656.753277
0.675082   865.202564   1021.798083   1990.770044   3634.714804
0.681332   1039.367631   1217.715952   2309.863060   3579.498928
0.687582   995.480665   1454.462853   2897.744263   3591.320380
0.693832   876.695443   1624.587573   3076.944029   4849.907435
0.700082   888.587970   1628.666643   3334.603636   4803.127381
0.706332   926.280818   1598.050587   3449.255945   4541.594001
0.712582   961.890769   1586.043955   3321.560470   4648.246957
0.718832   973.880367   1589.102483   3357.544556   4709.867371
0.725082   961.347062   1678.197230   3303.657172   4806.126956
0.731332   983.559049   1540.493194   3137.563541   4922.162672
0.737582   972.471770   1357.291896   2661.762636   4475.597017
0.743832   971.450579   1513.231442   2733.754605   4524.257239
0.750082   982.693975   1606.502055   3259.521829   4934.079703
0.756332   528.902752   1017.336951   1626.385606   3444.359799
0.762582   531.092199   1053.803895   1586.335366   3583.775496
0.768832   524.952330   1061.910986   1565.123252   3919.762338
0.775082   506.686295   994.396451   1538.756298   3972.094269
0.781332   524.108651   939.918364   1566.788871   3629.536827
0.787582   553.468212   901.828743   1620.594979   3583.206809
0.793832   572.358577   927.508046   1514.445294   3261.612122
0.800082   505.393216   982.855496   1228.017039   3174.571498
0.806332   393.554894   994.465120   1729.147711   3380.007746
0.812582   387.007208   1004.517465   1620.498586   3438.008733
0.818832   404.422278   1013.939952   1466.254358   3320.735119
0.825082   408.226903   1035.420252   1659.783181   3319.844631
0.831332   358.761158   1077.621098   1846.309692   3359.244378
0.837582   339.388586   1121.310231   1532.132800   3256.883290
0.843832   485.228157   968.924969   1178.475575   3254.514442
0.850082   552.336750   1063.005958   1402.096248   3264.035767
0.856332   401.694907   1025.203945   1757.737534   3381.226883
0.862582   375.940187   1070.894622   2065.836018   3346.895120
0.868832   373.581352   1190.354744   2244.314611   3246.763192
0.875082   450.660391   1137.784345   2841.247199   3300.515066
0.881332   720.091033   1942.093158   3004.756288   3309.698655
0.887582   736.484051   1997.061261   3303.877237   3376.211029
0.893832   614.666901   1946.919147   3422.857491   3524.449517
0.900082   480.519687   1927.416786   3107.389345   3536.988700
0.906332   511.312096   1918.419546   2969.521212   3593.355022
0.912582   584.106741   1901.201755   2850.414137   3536.122489
0.918832   619.982311   1967.597166   3087.006166   3396.865364
0.925082   650.091712   2051.099299   3262.247259   3695.548908
0.931332   709.107271   2016.106218   3240.074263   3241.773539
0.937582   654.839164   1932.363018   2983.138930   3419.532498
0.943832   574.713784   1932.246487   2913.255748   3533.123786
0.950082   554.575926   1944.648719   3067.288075   3696.452083
0.956332   510.895512   1910.255493   3149.290600   3645.507814
0.962582   421.575934   1924.708255   3299.336586   4595.495871
0.968832   364.166801   1910.951557   3205.339452   4010.332511
0.975082   474.046278   1952.259763   3138.128961   3683.643250
0.981332   535.098549   2100.454344   3313.600530   4365.368751
0.987582   555.308862   2144.864576   3309.449116   4641.580293
0.993832   626.985273   2071.460704   3308.382906   4649.564718
1.000082   504.397637   2040.809373   3381.867325   4705.536511
1.006332   471.710741   2017.341046   3351.787920   4670.370950
1.012582   676.090498   2059.398924   3375.641362   4707.434594
1.018832   687.258536   2112.002391   3371.634645   4648.790692
1.025082   826.447718   2116.139158   3416.420679   4566.367129
1.031332   790.022857   2054.313417   3406.692895   4618.646101
1.037582   675.184082   1753.788570   3310.269895   4650.246036
1.043832   598.336951   1460.918014   1817.303439   3537.390374
1.050082   528.443384   1447.930358   1919.331762   3441.001424
1.056332   587.415674   1061.083236   1904.416878   3403.479604
1.062582   585.986431   987.552702   1835.710907   3223.123811
1.068832   617.186469   1089.568347   1827.105930   3203.465302
1.075082   661.447335   1046.861412   1837.277801   3196.300584
1.081332   812.079615   916.035158   1836.487399   3169.096538
1.087582   893.079181   897.532072   1812.626022   3151.122174
1.093832   854.319767   1199.143717   1812.947562   3215.778289
1.100082   908.520457   1218.066563   1871.056902   3357.308346
1.106332   893.723522   1174.939556   1918.828750   3334.437032
1.112582   855.149569   1147.660888   1933.682621   3349.090065
1.118832   763.520555   1132.082846   1966.415009   3439.902763
1.125082   797.052929   1146.247256   1962.854919   3497.603207
1.131332   891.949327   1300.343110   1923.898146   3571.718884
1.137582   879.716156   1411.609372   1767.083119   3600.688442
1.143832   856.337810   1508.740078   1716.918560   3633.308187
1.150082   829.375931   1576.201572   1643.590980   3647.275051
1.156332   803.249786   1449.852127   1667.150358   3706.250407
1.162582   949.582350   1544.993514   1694.713453   3747.222632
1.168832   978.882243   1686.613047   1833.823065   3730.669790
1.175082   932.587485   1661.907629   2281.654943   3717.407425
1.181332   949.539363   1647.940818   2923.701760   3288.051417
1.187582   933.250330   1652.197214   2855.517509   3791.565012
1.193832   873.722075   1674.048109   2746.838545   4134.545050
1.200082   185.300978   1333.695511   1635.588705   2823.633505
1.206332   358.720804   1469.376740   2033.369385   3208.459724
1.212582   427.814896   1622.568954   2231.296768   3260.716355
1.218832   425.515214   1681.962809   2763.207244   3588.823545
1.225082   384.865818   1642.686785   2455.857732   3668.441544
1.231332   379.375327   1627.893297   1788.339966   3644.982457
1.237582   392.223346   1391.659445   1672.965481   3647.352191
1.243832   436.417528   1168.800078   1678.226132   3398.255308
1.250082   287.945084   1073.975429   1669.610311   3263.240487
1.256332   201.168426   1178.413636   1724.183996   3002.037526
1.262582   233.816585   1206.964558   1712.163558   2969.410366
1.268832   112.811693   1188.555612   1745.020514   2954.163238
1.275082   245.469952   1152.385420   1768.686670   3285.917201
1.281332   281.802999   1132.947370   1745.308601   3285.687764
1.287582   279.154853   1137.257912   1748.373798   3327.277143
1.293832   290.297921   1139.764165   1742.743247   3514.214459
