tmin	tier	text	tmax
0	Parlator	(.)	3.087774
3.087774	Parlator	i:#	3.241829
3.320515	Parlator	mj)	3.360807
3.360807	Parlator	j	3.393988
3.424798	Parlator	a	3.492851
3.492851	Parlator	G#	3.545672
3.545672	Parlator	t^h	3.616095
3.616095	Parlator	a	3.675346
3.675346	Parlator	c^h	3.793850
3.793850	Parlator	v	3.900503
3.900503	Parlator	"a	3.983455
4.056708	Parlator	Z	4.137290
4.165731	Parlator	n\	4.246313
4.288974	Parlator	e~#	4.388517
4.388517	Parlator	Z	4.445399
4.445399	Parlator	e#	4.635004
4.635004	Parlator	(.)	4.882185
4.882185	Parlator	t^s	4.936222
4.936222	Parlator	a	4.995949
5.029130	Parlator	1#	5.074161
5.074161	Parlator	t^S	5.142418
5.142418	Parlator	"a	5.206410
5.206410	Parlator	z#	5.294103
5.294103	Parlator	mj)#	5.388905
5.388905	Parlator	p^h	5.516889
5.516889	Parlator	a	5.578511
5.578511	Parlator	t^S	5.761006
5.761006	Parlator	1#	5.815518
5.815518	Parlator	(pr)	5.929281
5.929281	Parlator	o	6.019343
6.019343	Parlator	s	6.083810
6.083810	Parlator	t^h	6.197098
6.197098	Parlator	o#	6.256145
6.256145	Parlator	f#	6.452861
6.452861	Parlator	o	6.523963
6.651947	Parlator	t^S	6.763340
6.763340	Parlator	1#	6.832072
6.832072	Parlator	(.)	7.716107
7.716107	Parlator	i#	7.891492
7.891492	Parlator	d^h\	8.012366
8.012366	Parlator	o	8.078728
8.078728	Parlator	sw_0)	8.156940
8.156940	Parlator	o	8.230412
8.230412	Parlator	n\	8.356026
8.356026	Parlator	"e:#	8.604883
8.604883	Parlator	(.)	8.799228
8.799228	Parlator	1	8.870330
8.870330	Parlator	z	8.943802
8.943802	Parlator	1#	8.995739
8.995739	Parlator	mj)	9.088172
9.088172	Parlator	i~#	9.116612
9.116612	Parlator	z	9.159274
9.159274	Parlator	a	9.251706
9.251706	Parlator	t^S	9.401021
9.401021	Parlator	w#	9.482282
9.482282	Parlator	l	9.576406
9.576406	Parlator	"e	9.716240
9.716240	Parlator	t^s\	9.825263
9.825263	Parlator	e	9.912955
9.912955	Parlator	d^z\#	9.969837
9.969837	Parlator	j	10.015343
10.041414	Parlator	o#	10.069380
10.069380	Parlator	mw)#	10.183143
10.247609	Parlator	vw)	10.318237
10.318237	Parlator	g^h\	10.377489
