tmin	tier	text	tmax
0	Parlator	(.)	0.171214
0.171214	Parlator	p^h	0.209888
0.209888	Parlator	O	0.237702
0.237702	Parlator	O	0.265378
0.265378	Parlator	#t^h	0.369632
0.369632	Parlator	"O	0.388992
0.414207	Parlator	O	0.450345
0.450345	Parlator	#p^h	0.556280
0.592905	Parlator	O	0.616815
0.616815	Parlator	t^h	0.719387
0.719387	Parlator	"E	0.749676
0.768151	Parlator	m	0.922851
0.922851	Parlator	(.)	1.101091
1.101091	Parlator	t^h	1.126314
1.157501	Parlator	"a	1.189294
1.227205	Parlator	g^h\#	1.302873
1.302873	Parlator	z	1.358363
1.381053	Parlator	a	1.415535
1.415535	Parlator	^bp^h	1.528196
1.565232	Parlator	O	1.590412
1.590412	Parlator	t^S	1.723252
1.723252	Parlator	^E	1.763608
1.763608	Parlator	(v)	1.822461
1.822461	Parlator	"O	1.913263
1.913263	Parlator	(v)	1.973797
1.973797	Parlator	^a	2.030065
2.057873	Parlator	n\#	2.200802
2.200802	Parlator	n	2.247884
2.258097	Parlator	a	2.296467
2.325089	Parlator	#v	2.415891
2.415891	Parlator	o	2.476425
2.476425	Parlator	N	2.543686
2.543686	Parlator	g^h\	2.600857
2.600857	Parlator	"E	2.642895
2.642895	Parlator	l#	2.748830
2.748830	Parlator	b^h\	2.817773
2.817773	Parlator	"1	2.870836
2.919074	Parlator	u_^	3.007784
3.007784	Parlator	O	3.159120
3.159120	Parlator	(.)	3.821637
3.821637	Parlator	?	3.855267
3.855267	Parlator	Z	4.046960
4.046960	Parlator	"E::	4.551269
4.551269	Parlator	(.)	4.808541
4.808541	Parlator	f	4.885891
4.885891	Parlator	S	4.951470
4.951470	Parlator	"1	5.035545
5.035545	Parlator	s	5.129710
5.129710	Parlator	t_}k_h	5.217149
5.217149	Parlator	1	5.281047
5.281047	Parlator	C#	5.336537
5.336537	Parlator	t^h	5.422294
5.422294	Parlator	"u	5.506370
5.506370	Parlator	#z	5.576993
5.576993	Parlator	g^h	5.649298
5.668416	Parlator	a	5.695824
5.723285	Parlator	n\	5.783820
5.814225	Parlator	a	5.859173
5.914978	Parlator	L	5.946926
5.946926	Parlator	"i	6.027639
6.027639	Parlator	#k^h	6.143664
6.143664	Parlator	E	6.220868
6.220868	Parlator	4	6.242728
6.242728	Parlator	1	6.345300
6.345300	Parlator	x#	6.410879
6.410879	Parlator	t^s\	6.555489
6.598407	Parlator	o	6.628007
6.671860	Parlator	w#	6.733253
6.733253	Parlator	a	6.874977
6.874977	Parlator	b^h\	6.954009
6.954009	Parlator	^o	6.996305
7.056581	Parlator	#n\	7.093574
7.093574	Parlator	"^e	7.228095
7.228095	Parlator	xs\	7.381113
7.406323	Parlator	o	7.431538
7.458463	Parlator	w	7.496220
7.496220	Parlator	(.)	8.035223
8.035223	Parlator	t^h	8.132605
8.132605	Parlator	"O:	8.490768
8.490768	Parlator	(.)	8.746358
8.746358	Parlator	d^h\	8.850612
8.850612	Parlator	u	8.902739
8.902739	Parlator	Z	8.988496
8.988496	Parlator	"o#	9.026566
9.098922	Parlator	i	9.141514
9.141514	Parlator	C#	9.203730
9.203730	Parlator	t^h	9.291169
9.291169	Parlator	u	9.334888
9.334888	Parlator	#p^hh	9.422327
9.422327	Parlator	S	9.496314
9.496314	Parlator	"1	9.686325
9.686325	Parlator	Z	9.787216
9.818003	Parlator	a	9.851989
9.948641	Parlator	O	10.146895
10.146895	Parlator	(.)	10.521892
10.521892	Parlator	j	10.590803
10.627828	Parlator	e	10.690044
10.690044	Parlator	(d)	10.765712
10.765712	Parlator	(n\)#	10.884502
10.884502	Parlator	"i	10.933947
10.958065	Parlator	?	10.994398
11.034807	Parlator	O	11.076792
11.076792	Parlator	d^h\	11.150779
11.150779	Parlator	E	11.194867
11.236536	Parlator	S	11.406369
11.406369	Parlator	(l)	11.500534
11.500534	Parlator	i	11.703997
11.703997	Parlator	(.)	11.971213
11.971213	Parlator	(n_0)	12.100690
12.100690	Parlator	"a	12.252026
12.252026	Parlator	#z	12.341146
12.341146	Parlator	O	12.475667
12.475667	Parlator	t^h#	12.647182
12.647182	Parlator	pb^h\	12.827104
12.853481	Parlator	o	12.875408
12.916224	Parlator	#s\	12.995255
13.011470	Parlator	e#	13.053129
13.053129	Parlator	i	13.114643
13.114643	Parlator	(n\)	13.213852
13.243886	Parlator	"e	13.271294
13.294565	Parlator	#p^h\	13.397138
13.397138	Parlator	^O	13.445901
13.445901	Parlator	d^h\	13.501391
13.501391	Parlator	^O	13.551837
13.551837	Parlator	b^h\	13.617416
13.646135	Parlator	a	13.707528
13.761247	Parlator	O	13.851144
13.891503	Parlator	#z	13.990712
13.990712	Parlator	{	14.060539
14.060539	Parlator	#t^s\	14.185768
14.185768	Parlator	e	14.239236
14.239236	Parlator	"j~	14.331914
14.331914	Parlator	S	14.404220
14.404220	Parlator	k^h	14.474843
14.474843	Parlator	O	14.526970
14.526970	Parlator	#b^h\	14.614409
14.614409	Parlator	1	14.678854
14.732573	Parlator	O	14.883451
15.500567	Parlator	i_^	15.571152
15.622678	Parlator	e	15.696889
15.696889	Parlator	d^J	15.770876
15.770876	Parlator	n\	15.888641
